Round,Date,HomeTeam,HomeGoals,HomeYellows,HomeReds,HomeSecondYellows,AwayTeam,AwayGoals,AwayYellows,AwayReds,AwaySecondYellows,Referee,RefereeYellows,RefereeReds,Stadium,Location,Attendance
Round 35,21/05/23,Valencia,1,5,0,0,Real Madrid,0,2,1,0,Ricardo De Burgos Bengoetxea,4.97,0.18,Mestalla,"Valencia, Spain",46002.0
Round 35,21/05/23,Sevilla,0,2,0,0,Betis,0,2,1,0,Jesus Gil Manzano,5.27,0.26,Ramón Sánchez Pizjuán,"Seville, Spain",
Round 34,12/5/2023,Mallorca,1,5,0,0,Cádiz,0,4,0,0,Jose Maria Sanchez Martinez,5.72,0.27,Estadi de Son Moix,"Palma, Spain",15377.0
Round 34,13/05/23,Real Sociedad,2,6,0,0,Girona,2,2,0,1,Jorge Figueroa Vazquez,4.8,0.36,Reale Arena,"San Sebastian, Spain",30027.0
Round 34,13/05/23,Osasuna,3,0,0,0,Almería,1,0,0,0,Antonio Mateu Lahoz,5.17,0.22,Estadio El Sadar,"Pamplona, Spain",19747.0
Round 34,13/05/23,Villarreal,5,4,0,0,Athletic Club,1,3,0,0,Carlos Del Cerro Grande,4.81,0.22,Estadio de la Ceramica,"Villarreal, Spain",16871.0
Round 34,13/05/23,Real Madrid,1,1,0,0,Getafe,0,4,0,0,Juan Martinez Munuera,4.91,0.19,Santiago Bernabéu,"Madrid, Spain",52201.0
Round 34,14/05/23,Celta,1,3,0,0,Valencia,2,4,0,1,Cesar Soto Grado,5.47,0.2,Municipal de Balaidos,"Vigo, Spain",14517.0
Round 34,14/05/23,Elche,1,2,0,0,Atl. Madrid,0,0,0,0,Alejandro Muniz Ruiz,5.38,0.48,Estadio Martínez Valero,"Elche, Spain",22174.0
Round 34,14/05/23,Real Valladolid,0,2,0,0,Sevilla,3,1,0,0,Miguel Angel Ortiz Arias,5.1,0.35,José Zorrilla,"Valladolid, Spain",21580.0
Round 34,14/05/23,Espanyol,2,1,0,0,Barcelona,4,3,0,0,Ricardo De Burgos Bengoetxea,4.97,0.18,RCDE Stadium,"Cornella, Spain",27360.0
Round 34,15/05/23,Betis,3,3,0,0,Rayo Vallecano,1,3,1,0,Juan Luis Pulido Santana,4.88,0.28,Benito Villamarin,"Seville, Spain",48143.0
Round 33,2/5/2023,Almería,2,2,0,0,Elche,1,2,0,0,Alejandro Hernandez,5.55,0.27,Estadio del Mediterráneo,"Almeria, Spain",13352.0
Round 33,2/5/2023,Barcelona,1,0,0,0,Osasuna,0,0,1,0,Javier Iglesias Villanueva,4.83,0.29,Spotify Camp Nou,"Barcelona, Spain",76061.0
Round 33,2/5/2023,Real Sociedad,2,1,0,0,Real Madrid,0,4,0,1,Juan Luis Pulido Santana,4.88,0.28,Reale Arena,"San Sebastian, Spain",35314.0
Round 33,3/5/2023,Valencia,1,4,0,0,Villarreal,1,2,0,0,Jesus Gil Manzano,5.27,0.26,Mestalla,"Valencia, Spain",43634.0
Round 33,3/5/2023,Atl. Madrid,5,3,0,0,Cádiz,1,2,0,0,Cesar Soto Grado,5.47,0.2,Cívitas Metropolitano,"Madrid, Spain",42023.0
Round 33,3/5/2023,Getafe,1,7,0,0,Celta,0,4,0,1,Mario Melero Lopez,5.54,0.21,Coliseum Alfonso Pérez,"Getafe, Spain",11022.0
Round 33,4/5/2023,Girona,2,4,0,0,Mallorca,1,0,0,0,Juan Martinez Munuera,4.91,0.19,Estadi Montilivi,"Girona, Spain",11767.0
Round 33,4/5/2023,Sevilla,3,1,0,0,Espanyol,2,2,0,0,Javier Alberola Rojas,3.7,0.15,Ramón Sánchez Pizjuán,"Seville, Spain",35391.0
Round 33,4/5/2023,Athletic Club,0,1,1,0,Betis,1,3,0,0,Miguel Angel Ortiz Arias,5.1,0.35,San Mamés,"Bilbao, Spain",43116.0
Round 33,4/5/2023,Rayo Vallecano,2,0,0,0,Real Valladolid,1,0,0,0,Isidro Diaz de Mera Escuderos,6.29,0.35,Estadio de Vallecas,"Madrid, Spain",11171.0
Round 32,28/04/23,Osasuna,0,3,0,0,Real Sociedad,2,1,0,0,Valentin Pizarro Gomez,5.01,0.32,Estadio El Sadar,"Pamplona, Spain",21570.0
Round 32,29/04/23,Elche,4,1,0,0,Rayo Vallecano,0,2,1,0,Mario Melero Lopez,5.54,0.21,Estadio Martínez Valero,"Elche, Spain",11259.0
Round 32,29/04/23,Real Madrid,4,2,0,0,Almería,2,2,0,0,Guillermo Cuadra Fernandez,5.02,0.27,Santiago Bernabéu,"Madrid, Spain",58036.0
Round 32,29/04/23,Barcelona,4,0,0,0,Betis,0,1,0,1,Carlos Del Cerro Grande,4.81,0.22,Spotify Camp Nou,"Barcelona, Spain",88530.0
Round 32,30/04/23,Cádiz,2,6,0,0,Valencia,1,2,0,0,Ricardo De Burgos Bengoetxea,4.97,0.18,Estadio Ramon de Carranza,"Cadiz, Spain",18650.0
Round 32,30/04/23,Villarreal,3,1,0,0,Celta,1,4,0,0,Pablo Gonzales Fuertes,5.87,0.37,Estadio de la Ceramica,"Villarreal, Spain",16123.0
Round 32,30/04/23,Espanyol,1,4,0,0,Getafe,0,5,0,0,Jose Maria Sanchez Martinez,5.72,0.27,RCDE Stadium,"Cornella, Spain",26953.0
Round 32,30/04/23,Real Valladolid,2,2,0,0,Atl. Madrid,5,1,0,0,Antonio Mateu Lahoz,5.17,0.22,José Zorrilla,"Valladolid, Spain",23321.0
Round 32,1/5/2023,Mallorca,1,4,1,0,Athletic Club,1,2,0,0,Jorge Figueroa Vazquez,4.8,0.36,Estadi de Son Moix,"Palma, Spain",16807.0
Round 32,1/5/2023,Sevilla,0,2,0,0,Girona,2,1,0,0,Alejandro Muniz Ruiz,5.38,0.48,Ramón Sánchez Pizjuán,"Seville, Spain",35560.0
Round 31,25/04/23,Cádiz,0,0,0,0,Osasuna,1,1,1,0,Carlos Del Cerro Grande,4.81,0.22,Estadio Ramon de Carranza,"Cadiz, Spain",18008.0
Round 31,25/04/23,Girona,4,1,0,0,Real Madrid,2,2,0,0,Javier Iglesias Villanueva,4.83,0.29,Estadi Montilivi,"Girona, Spain",13306.0
Round 31,25/04/23,Betis,0,1,0,0,Real Sociedad,0,3,0,0,Juan Martinez Munuera,4.91,0.19,Benito Villamarin,"Seville, Spain",42294.0
Round 31,26/04/23,Atl. Madrid,3,0,0,0,Mallorca,1,0,0,0,Juan Luis Pulido Santana,4.88,0.28,Cívitas Metropolitano,"Madrid, Spain",58523.0
Round 31,26/04/23,Getafe,1,2,1,0,Almería,2,2,0,0,Antonio Alberola Rojas,4.22,0.22,Coliseum Alfonso Pérez,"Getafe, Spain",10260.0
Round 31,26/04/23,Celta,1,0,0,0,Elche,0,0,0,0,Isidro Diaz de Mera Escuderos,6.29,0.35,Municipal de Balaidos,"Vigo, Spain",11649.0
Round 31,26/04/23,Rayo Vallecano,2,1,0,0,Barcelona,1,4,0,0,Jesus Gil Manzano,5.27,0.26,Estadio de Vallecas,"Madrid, Spain",13657.0
Round 31,27/04/23,Valencia,2,0,0,0,Real Valladolid,1,4,0,0,José Luis Munuera Montero,4.75,0.37,Mestalla,"Valencia, Spain",42023.0
Round 31,27/04/23,Villarreal,4,2,0,0,Espanyol,2,4,1,0,Cesar Soto Grado,5.47,0.2,Estadio de la Ceramica,"Villarreal, Spain",16134.0
Round 31,27/04/23,Athletic Club,0,3,0,0,Sevilla,1,3,0,0,Alejandro Hernandez,5.55,0.27,San Mamés,"Bilbao, Spain",42716.0
Round 30,21/04/23,Espanyol,0,4,0,0,Cádiz,0,2,0,0,Juan Martinez Munuera,4.91,0.19,RCDE Stadium,"Cornella, Spain",28512.0
Round 30,22/04/23,Osasuna,3,2,0,0,Betis,2,0,0,0,Javier Alberola Rojas,3.7,0.15,Estadio El Sadar,"Pamplona, Spain",19723.0
Round 30,22/04/23,Almería,1,2,0,0,Athletic Club,2,4,0,0,Valentin Pizarro Gomez,5.01,0.32,Estadio del Mediterráneo,"Almeria, Spain",13271.0
Round 30,22/04/23,Real Sociedad,2,1,0,0,Rayo Vallecano,1,2,0,0,Alejandro Muniz Ruiz,5.38,0.48,Reale Arena,"San Sebastian, Spain",32054.0
Round 30,22/04/23,Real Valladolid,1,1,0,0,Girona,0,1,0,0,Mario Melero Lopez,5.54,0.21,José Zorrilla,"Valladolid, Spain",21033.0
Round 30,22/04/23,Real Madrid,2,1,0,0,Celta,0,2,0,0,Antonio Mateu Lahoz,5.17,0.22,Santiago Bernabéu,"Madrid, Spain",60386.0
Round 30,23/04/23,Elche,0,3,0,0,Valencia,2,1,0,0,Guillermo Cuadra Fernandez,5.02,0.27,Estadio Martínez Valero,"Elche, Spain",22129.0
Round 30,23/04/23,Barcelona,1,4,0,0,Atl. Madrid,0,8,0,0,Jose Maria Sanchez Martinez,5.72,0.27,Spotify Camp Nou,"Barcelona, Spain",80965.0
Round 30,23/04/23,Mallorca,3,2,0,0,Getafe,1,3,0,0,Pablo Gonzales Fuertes,5.87,0.37,Estadi de Son Moix,"Palma, Spain",15687.0
Round 30,23/04/23,Sevilla,2,1,0,0,Villarreal,1,2,0,0,Ricardo De Burgos Bengoetxea,4.97,0.18,Ramón Sánchez Pizjuán,"Seville, Spain",29635.0
Round 29,14/04/23,Rayo Vallecano,2,2,0,0,Osasuna,1,3,0,0,José Luis Munuera Montero,4.75,0.37,Estadio de Vallecas,"Madrid, Spain",12726.0
Round 29,15/04/23,Villarreal,1,1,0,0,Real Valladolid,2,6,0,0,Javier Iglesias Villanueva,4.83,0.29,Estadio de la Ceramica,"Villarreal, Spain",14876.0
Round 29,15/04/23,Athletic Club,2,5,0,0,Real Sociedad,0,2,0,0,Cesar Soto Grado,5.47,0.2,San Mamés,"Bilbao, Spain",49287.0
Round 29,15/04/23,Betis,3,2,0,0,Espanyol,1,2,0,0,Alejandro Hernandez,5.55,0.27,Benito Villamarin,"Seville, Spain",45313.0
Round 29,15/04/23,Cádiz,0,1,0,0,Real Madrid,2,0,0,0,Jesus Gil Manzano,5.27,0.26,Estadio Ramon de Carranza,"Cadiz, Spain",19833.0
Round 29,16/04/23,Girona,2,3,0,0,Elche,0,3,1,0,Jorge Figueroa Vazquez,4.8,0.36,Estadi Montilivi,"Girona, Spain",11114.0
Round 29,16/04/23,Getafe,0,2,0,0,Barcelona,0,1,0,0,Juan Luis Pulido Santana,4.88,0.28,Coliseum Alfonso Pérez,"Getafe, Spain",14854.0
Round 29,16/04/23,Atl. Madrid,2,3,0,0,Almería,1,3,0,0,Isidro Diaz de Mera Escuderos,6.29,0.35,Cívitas Metropolitano,"Madrid, Spain",59204.0
Round 29,16/04/23,Valencia,0,1,1,0,Sevilla,2,4,0,0,Carlos Del Cerro Grande,4.81,0.22,Mestalla,"Valencia, Spain",39654.0
Round 29,17/04/23,Celta,0,1,0,1,Mallorca,1,1,0,0,Miguel Angel Ortiz Arias,5.1,0.35,Municipal de Balaidos,"Vigo, Spain",13557.0
Round 28,7/4/2023,Sevilla,2,5,1,1,Celta,2,2,0,0,Valentin Pizarro Gomez,5.01,0.32,Ramón Sánchez Pizjuán,"Seville, Spain",30778.0
Round 28,8/4/2023,Osasuna,2,1,0,0,Elche,1,3,0,0,Pablo Gonzales Fuertes,5.87,0.37,Estadio El Sadar,"Pamplona, Spain",16925.0
Round 28,8/4/2023,Espanyol,1,5,0,1,Athletic Club,2,4,0,0,José Luis Munuera Montero,4.75,0.37,RCDE Stadium,"Cornella, Spain",24903.0
Round 28,8/4/2023,Real Sociedad,2,2,0,0,Getafe,0,1,0,0,Mario Melero Lopez,5.54,0.21,Reale Arena,"San Sebastian, Spain",27606.0
Round 28,8/4/2023,Real Madrid,2,0,0,0,Villarreal,3,3,0,0,Javier Alberola Rojas,3.7,0.15,Santiago Bernabéu,"Madrid, Spain",57887.0
Round 28,9/4/2023,Real Valladolid,3,3,0,0,Mallorca,3,5,0,0,Alejandro Muniz Ruiz,5.38,0.48,José Zorrilla,"Valladolid, Spain",18010.0
Round 28,9/4/2023,Betis,0,3,2,0,Cádiz,2,3,0,0,Guillermo Cuadra Fernandez,5.02,0.27,Benito Villamarin,"Seville, Spain",51555.0
Round 28,9/4/2023,Almería,2,3,0,0,Valencia,1,2,0,0,Jose Maria Sanchez Martinez,5.72,0.27,Estadio del Mediterráneo,"Almeria, Spain",14039.0
Round 28,9/4/2023,Rayo Vallecano,1,0,1,0,Atl. Madrid,2,0,0,0,Ricardo De Burgos Bengoetxea,4.97,0.18,Estadio de Vallecas,"Madrid, Spain",13512.0
Round 28,10/4/2023,Barcelona,0,0,0,0,Girona,0,2,0,0,Antonio Mateu Lahoz,5.17,0.22,Spotify Camp Nou,"Barcelona, Spain",78425.0
Round 27,31/03/23,Mallorca,0,7,1,0,Osasuna,0,3,0,0,Isidro Diaz de Mera Escuderos,6.29,0.35,Estadi de Son Moix,"Palma, Spain",14132.0
Round 27,1/4/2023,Girona,2,4,1,0,Espanyol,1,2,1,0,Miguel Angel Ortiz Arias,5.1,0.35,Estadi Montilivi,"Girona, Spain",12841.0
Round 27,1/4/2023,Athletic Club,0,0,0,0,Getafe,0,0,0,0,Javier Iglesias Villanueva,4.83,0.29,San Mamés,"Bilbao, Spain",43782.0
Round 27,1/4/2023,Cádiz,0,3,0,0,Sevilla,2,4,0,0,Cesar Soto Grado,5.47,0.2,Estadio Ramon de Carranza,"Cadiz, Spain",19181.0
Round 27,1/4/2023,Elche,0,0,0,0,Barcelona,4,3,0,0,Carlos Del Cerro Grande,4.81,0.22,Estadio Martínez Valero,"Elche, Spain",28142.0
Round 27,2/4/2023,Celta,2,3,0,0,Almería,2,5,0,0,Alejandro Hernandez,5.55,0.27,Municipal de Balaidos,"Vigo, Spain",14011.0
Round 27,2/4/2023,Real Madrid,6,0,0,0,Real Valladolid,0,1,0,0,Juan Luis Pulido Santana,4.88,0.28,Santiago Bernabéu,"Madrid, Spain",59400.0
Round 27,2/4/2023,Villarreal,2,4,0,1,Real Sociedad,0,3,0,0,Jesus Gil Manzano,5.27,0.26,Estadio de la Ceramica,"Villarreal, Spain",18768.0
Round 27,2/4/2023,Atl. Madrid,1,1,0,0,Betis,0,2,0,0,Juan Martinez Munuera,4.91,0.19,Cívitas Metropolitano,"Madrid, Spain",61623.0
Round 27,3/4/2023,Valencia,1,2,0,0,Rayo Vallecano,1,3,0,0,Jorge Figueroa Vazquez,4.8,0.36,Mestalla,"Valencia, Spain",39769.0
Round 26,17/03/23,Real Valladolid,1,2,0,0,Athletic Club,3,2,0,0,Javier Alberola Rojas,3.7,0.15,José Zorrilla,"Valladolid, Spain",21707.0
Round 26,18/03/23,Almería,1,1,0,0,Cádiz,1,4,0,0,Carlos Del Cerro Grande,4.81,0.22,Estadio del Mediterráneo,"Almeria, Spain",12183.0
Round 26,18/03/23,Rayo Vallecano,2,2,0,0,Girona,2,2,0,0,Pablo Gonzales Fuertes,5.87,0.37,Estadio de Vallecas,"Madrid, Spain",12263.0
Round 26,18/03/23,Espanyol,1,2,0,0,Celta,3,2,0,0,Guillermo Cuadra Fernandez,5.02,0.27,RCDE Stadium,"Cornella, Spain",26231.0
Round 26,18/03/23,Atl. Madrid,3,2,0,0,Valencia,0,0,0,0,José Luis Munuera Montero,4.75,0.37,Cívitas Metropolitano,"Madrid, Spain",58317.0
Round 26,19/03/23,Betis,1,1,0,0,Mallorca,0,2,0,0,Valentin Pizarro Gomez,5.01,0.32,Benito Villamarin,"Seville, Spain",50402.0
Round 26,19/03/23,Osasuna,0,3,0,0,Villarreal,3,2,0,0,Alejandro Muniz Ruiz,5.38,0.48,Estadio El Sadar,"Pamplona, Spain",20201.0
Round 26,19/03/23,Real Sociedad,2,2,0,0,Elche,0,1,0,0,Jose Maria Sanchez Martinez,5.72,0.27,Reale Arena,"San Sebastian, Spain",28496.0
Round 26,19/03/23,Getafe,2,4,0,0,Sevilla,0,2,0,0,Antonio Mateu Lahoz,5.17,0.22,Coliseum Alfonso Pérez,"Getafe, Spain",12253.0
Round 26,19/03/23,Barcelona,2,4,0,0,Real Madrid,1,3,0,0,Ricardo De Burgos Bengoetxea,4.97,0.18,Spotify Camp Nou,"Barcelona, Spain",95745.0
Round 25,10/3/2023,Cádiz,2,4,1,0,Getafe,2,4,0,1,Alejandro Hernandez,5.55,0.27,Estadio Ramon de Carranza,"Cadiz, Spain",18414.0
Round 25,11/3/2023,Real Madrid,3,3,0,0,Espanyol,1,2,0,0,Jorge Figueroa Vazquez,4.8,0.36,Santiago Bernabéu,"Madrid, Spain",59872.0
Round 25,11/3/2023,Elche,1,4,0,0,Real Valladolid,1,4,0,2,Isidro Diaz de Mera Escuderos,6.29,0.35,Estadio Martínez Valero,"Elche, Spain",18972.0
Round 25,11/3/2023,Celta,3,2,0,0,Rayo Vallecano,0,3,0,0,Juan Luis Pulido Santana,4.88,0.28,Municipal de Balaidos,"Vigo, Spain",14451.0
Round 25,11/3/2023,Valencia,1,2,0,0,Osasuna,0,5,0,0,Javier Iglesias Villanueva,4.83,0.29,Mestalla,"Valencia, Spain",37762.0
Round 25,12/3/2023,Mallorca,1,2,0,0,Real Sociedad,1,2,1,0,Juan Martinez Munuera,4.91,0.19,Estadi de Son Moix,"Palma, Spain",13840.0
Round 25,12/3/2023,Sevilla,2,5,0,0,Almería,1,4,0,0,Ricardo De Burgos Bengoetxea,4.97,0.18,Ramón Sánchez Pizjuán,"Seville, Spain",37843.0
Round 25,12/3/2023,Villarreal,1,3,0,0,Betis,1,2,0,0,Miguel Angel Ortiz Arias,5.1,0.35,Estadio de la Ceramica,"Villarreal, Spain",19174.0
Round 25,12/3/2023,Athletic Club,0,2,0,0,Barcelona,1,1,0,0,Jesus Gil Manzano,5.27,0.26,San Mamés,"Bilbao, Spain",49741.0
Round 25,13/03/23,Girona,0,2,0,0,Atl. Madrid,1,3,0,0,Mario Melero Lopez,5.54,0.21,Estadi Montilivi,"Girona, Spain",12499.0
Round 24,3/3/2023,Real Sociedad,0,0,0,0,Cádiz,0,1,0,0,Antonio Mateu Lahoz,5.17,0.22,Reale Arena,"San Sebastian, Spain",28733.0
Round 24,4/3/2023,Getafe,3,5,0,0,Girona,2,4,0,0,Juan Martinez Munuera,4.91,0.19,Coliseum Alfonso Pérez,"Getafe, Spain",9802.0
Round 24,4/3/2023,Almería,0,3,0,0,Villarreal,2,4,0,0,Pablo Gonzales Fuertes,5.87,0.37,Estadio del Mediterráneo,"Almeria, Spain",13311.0
Round 24,4/3/2023,Mallorca,0,4,0,0,Elche,1,3,0,0,José Luis Munuera Montero,4.75,0.37,Estadi de Son Moix,"Palma, Spain",14065.0
Round 24,4/3/2023,Atl. Madrid,6,1,0,0,Sevilla,1,3,0,1,Guillermo Cuadra Fernandez,5.02,0.27,Cívitas Metropolitano,"Madrid, Spain",57737.0
Round 24,5/3/2023,Real Valladolid,2,3,0,0,Espanyol,1,2,0,0,Valentin Pizarro Gomez,5.01,0.32,José Zorrilla,"Valladolid, Spain",19212.0
Round 24,5/3/2023,Barcelona,1,0,1,0,Valencia,0,0,0,0,Javier Alberola Rojas,3.7,0.15,Spotify Camp Nou,"Barcelona, Spain",89664.0
Round 24,5/3/2023,Rayo Vallecano,0,1,0,0,Athletic Club,0,0,1,0,Mario Melero Lopez,5.54,0.21,Estadio de Vallecas,"Madrid, Spain",12979.0
Round 24,5/3/2023,Betis,0,3,0,0,Real Madrid,0,4,0,0,Cesar Soto Grado,5.47,0.2,Benito Villamarin,"Seville, Spain",52212.0
Round 24,6/3/2023,Osasuna,0,0,0,0,Celta,0,2,0,0,Jose Maria Sanchez Martinez,5.72,0.27,Estadio El Sadar,"Pamplona, Spain",17684.0
Round 23,24/02/23,Elche,2,3,2,1,Betis,3,1,0,0,David Iglesias Gutierrez,6.0,3.0,Estadio Martínez Valero,"Elche, Spain",20643.0
Round 23,25/02/23,Espanyol,2,2,0,0,Mallorca,1,2,0,0,Javier Alberola Rojas,3.7,0.15,RCDE Stadium,"Cornella, Spain",21403.0
Round 23,25/02/23,Cádiz,1,3,0,0,Rayo Vallecano,0,3,0,1,Alejandro Muniz Ruiz,5.38,0.48,Estadio Ramon de Carranza,"Cadiz, Spain",16703.0
Round 23,25/02/23,Real Madrid,1,3,0,0,Atl. Madrid,1,3,1,0,Jesus Gil Manzano,5.27,0.26,Santiago Bernabéu,"Madrid, Spain",64721.0
Round 23,25/02/23,Valencia,1,6,0,0,Real Sociedad,0,3,0,0,Alejandro Hernandez,5.55,0.27,Mestalla,"Valencia, Spain",37465.0
Round 23,26/02/23,Athletic Club,2,5,0,0,Girona,3,5,0,0,Isidro Diaz de Mera Escuderos,6.29,0.35,San Mamés,"Bilbao, Spain",42816.0
Round 23,26/02/23,Celta,3,1,0,0,Real Valladolid,0,3,1,0,Ricardo De Burgos Bengoetxea,4.97,0.18,Municipal de Balaidos,"Vigo, Spain",14755.0
