AwayAerialswon,AwayBallpossession,AwayDuelswon,AwayFouls,AwayInterceptions,AwayPossessionlost,AwayTackles,AwayTeam,Date,HomeAerialswon,HomeBallpossession,HomeDuelswon,HomeFouls,HomeInterceptions,HomePossessionlost,HomeTackles,HomeTeam,Round
18,37%,56,22,8,157,14,Leganés,5/7/2020,20,63%,58,15,11,156,14,Espanyol,Round 34
35,52%,79,21,15,214,20,Getafe,5/7/2020,34,48%,74,18,9,218,10,Osasuna,Round 34
13,68%,42,11,12,97,12,Barcelona,5/7/2020,6,32%,36,11,10,100,15,Villarreal,Round 34
13,54%,44,12,4,134,14,Real Sociedad,6/7/2020,16,46%,56,17,10,122,20,Levante,Round 34
23,37%,61,16,11,153,24,Eibar,6/7/2020,34,63%,71,11,8,150,15,Sevilla,Round 34
17,60%,52,12,12,124,15,Celta,30/06/20,10,40%,41,16,9,110,10,Mallorca,Round 33
17,58%,72,10,12,109,13,Sevilla,30/06/20,19,42%,57,23,8,117,15,Leganés,Round 33
14,27%,63,15,12,107,29,Atl. Madrid,30/06/20,13,73%,64,11,6,117,17,Barcelona,Round 33
21,45%,56,16,11,162,19,Granada,1/7/2020,32,55%,68,18,13,164,16,Alavés,Round 33
18,48%,41,12,14,131,6,Athletic Club,1/7/2020,16,52%,48,9,11,129,9,Valencia,Round 33
7,54%,44,16,11,114,19,Villarreal,1/7/2020,13,46%,58,10,7,123,14,Betis,Round 33
10,53%,39,12,8,123,13,Levante,1/7/2020,14,47%,49,10,9,125,13,Real Valladolid,Round 33
58,45%,95,12,12,211,24,Osasuna,2/7/2020,41,55%,67,8,9,229,10,Eibar,Round 33
22,37%,53,15,16,134,10,Espanyol,2/7/2020,24,63%,67,11,11,145,18,Real Sociedad,Round 33
14,32%,55,22,14,148,20,Getafe,2/7/2020,10,68%,63,15,11,155,11,Real Madrid,Round 33
19,25%,57,17,10,121,18,Real Valladolid,26/06/20,20,75%,64,16,5,149,13,Sevilla,Round 32
18,53%,49,16,4,124,8,Mallorca,27/06/20,23,47%,55,17,14,114,15,Athletic Club,Round 32
7,68%,49,10,10,124,14,Barcelona,27/06/20,10,32%,55,19,14,108,25,Celta,Round 32
26,48%,68,15,15,184,12,Leganés,27/06/20,25,52%,70,12,15,170,23,Osasuna,Round 32
18,30%,49,14,10,133,15,Alavés,27/06/20,28,70%,63,13,8,130,14,Atl. Madrid,Round 32
6,63%,45,14,3,114,13,Betis,28/06/20,15,37%,40,13,8,107,8,Levante,Round 32
10,43%,40,18,9,118,10,Valencia,28/06/20,7,57%,45,9,6,101,12,Villarreal,Round 32
19,42%,48,13,8,172,17,Eibar,28/06/20,38,58%,79,8,6,182,18,Granada,Round 32
13,69%,50,13,9,122,14,Real Madrid,28/06/20,17,31%,46,19,12,116,11,Espanyol,Round 32
47,60%,85,11,9,203,11,Real Sociedad,29/06/20,23,40%,52,22,11,179,16,Getafe,Round 32
18,59%,58,12,15,147,17,Sevilla,22/06/20,14,41%,48,16,12,132,10,Villarreal,Round 31
26,41%,56,17,13,144,9,Granada,22/06/20,21,59%,53,12,10,159,12,Leganés,Round 31
20,43%,65,14,6,131,23,Atl. Madrid,23/06/20,19,57%,65,12,9,142,15,Levante,Round 31
44,54%,72,19,6,188,12,Getafe,23/06/20,40,46%,74,12,9,188,15,Real Valladolid,Round 31
19,27%,57,16,21,134,23,Athletic Club,23/06/20,22,73%,68,10,13,144,11,Barcelona,Round 31
27,48%,67,14,16,202,18,Osasuna,24/06/20,47,52%,71,12,14,217,7,Alavés,Round 31
18,41%,67,15,15,129,20,Celta,24/06/20,26,59%,68,18,10,143,17,Real Sociedad,Round 31
11,45%,58,12,5,99,15,Mallorca,24/06/20,8,55%,43,18,7,101,17,Real Madrid,Round 31
30,66%,53,7,8,162,9,Valencia,25/06/20,28,34%,48,12,19,139,8,Eibar,Round 31
11,35%,45,18,5,140,14,Espanyol,25/06/20,29,65%,74,18,10,135,18,Betis,Round 31
23,49%,52,15,12,141,11,Villarreal,19/06/20,19,51%,57,17,7,161,12,Granada,Round 30
27,62%,64,11,8,166,14,Leganés,19/06/20,27,38%,66,15,7,150,21,Mallorca,Round 30
16,64%,54,8,8,132,11,Barcelona,19/06/20,11,36%,31,17,20,123,8,Sevilla,Round 30
20,54%,48,10,9,136,9,Levante,20/06/20,21,46%,55,11,6,142,22,Espanyol,Round 30
16,57%,49,11,7,136,10,Betis,20/06/20,17,43%,51,16,12,123,14,Athletic Club,Round 30
44,46%,72,15,15,199,10,Eibar,20/06/20,39,54%,61,18,3,207,9,Getafe,Round 30
13,39%,55,12,17,131,24,Real Valladolid,20/06/20,25,61%,59,14,8,138,16,Atl. Madrid,Round 30
11,27%,52,10,10,104,22,Alavés,21/06/20,15,73%,48,14,5,110,13,Celta,Round 30
21,45%,46,19,7,137,15,Osasuna,21/06/20,14,55%,53,7,13,121,12,Valencia,Round 30
8,49%,51,15,6,124,19,Real Madrid,21/06/20,10,51%,43,16,8,127,13,Real Sociedad,Round 30
10,58%,39,10,6,120,11,Sevilla,15/06/20,10,42%,49,12,8,120,21,Levante,Round 29
10,20%,35,18,13,93,10,Granada,15/06/20,22,80%,56,13,2,116,9,Betis,Round 29
43,31%,76,9,14,154,18,Espanyol,16/06/20,30,69%,52,15,3,165,8,Getafe,Round 29
23,49%,66,10,14,146,11,Mallorca,16/06/20,18,51%,50,16,10,136,10,Villarreal,Round 29
10,25%,50,16,19,107,22,Leganés,16/06/20,8,75%,52,16,8,112,14,Barcelona,Round 29
41,52%,69,11,13,196,15,Athletic Club,17/06/20,37,48%,64,10,9,210,13,Eibar,Round 29
20,60%,63,15,7,144,17,Celta,17/06/20,23,40%,66,18,8,132,22,Real Valladolid,Round 29
35,52%,68,8,16,185,17,Atl. Madrid,17/06/20,37,48%,61,12,9,183,15,Osasuna,Round 29
14,65%,60,11,6,144,17,Real Sociedad,18/06/20,29,35%,64,21,9,122,22,Alavés,Round 29
6,36%,39,11,11,111,15,Valencia,18/06/20,8,64%,44,12,12,111,12,Real Madrid,Round 29
11,54%,63,16,11,126,21,Betis,11/6/2020,28,46%,76,13,5,138,24,Sevilla,Round 28
40,47%,81,16,13,185,17,Getafe,12/6/2020,30,53%,60,17,11,162,12,Granada,Round 28
9,50%,41,13,9,118,8,Levante,12/6/2020,11,50%,40,11,8,117,11,Valencia,Round 28
23,31%,54,19,8,126,13,Alavés,13/06/20,25,69%,67,16,3,141,16,Espanyol,Round 28
15,59%,38,20,8,136,11,Villarreal,13/06/20,14,41%,53,5,12,124,12,Celta,Round 28
19,32%,50,20,13,163,10,Real Valladolid,13/06/20,25,68%,67,21,10,177,15,Leganés,Round 28
21,65%,64,5,9,104,11,Barcelona,13/06/20,9,35%,38,17,19,113,13,Mallorca,Round 28
25,45%,57,9,9,143,13,Atl. Madrid,14/06/20,33,55%,55,10,4,154,7,Athletic Club,Round 28
11,44%,49,12,17,147,22,Eibar,14/06/20,14,56%,48,11,12,137,13,Real Madrid,Round 28
25,35%,46,13,17,144,13,Osasuna,14/06/20,26,65%,63,5,7,147,17,Real Sociedad,Round 28
9,56%,43,10,7,135,17,Valencia,6/3/2020,22,44%,48,9,17,145,8,Alavés,Round 27
26,34%,55,8,11,162,7,Mallorca,7/3/2020,34,66%,74,16,5,175,24,Eibar,Round 27
21,55%,55,16,9,129,18,Sevilla,7/3/2020,21,45%,54,14,16,147,10,Atl. Madrid,Round 27
14,46%,36,10,9,131,10,Real Sociedad,7/3/2020,17,54%,58,12,14,125,19,Barcelona,Round 27
20,44%,63,14,15,186,17,Celta,7/3/2020,31,56%,70,18,9,200,20,Getafe,Round 27
29,49%,64,11,20,194,16,Espanyol,8/3/2020,40,51%,75,17,9,190,13,Osasuna,Round 27
21,43%,65,13,11,135,25,Athletic Club,8/3/2020,21,57%,68,9,8,166,17,Real Valladolid,Round 27
13,45%,50,13,8,150,9,Granada,8/3/2020,21,55%,49,21,8,155,7,Levante,Round 27
18,36%,55,11,16,114,15,Leganés,8/3/2020,14,64%,44,10,6,130,8,Villarreal,Round 27
16,57%,50,11,10,150,14,Real Madrid,8/3/2020,9,43%,45,8,15,135,14,Betis,Round 27
11,45%,44,11,7,158,13,Real Valladolid,28/02/20,33,55%,67,15,2,147,15,Real Sociedad,Round 26
19,56%,55,16,6,155,10,Levante,29/02/20,23,44%,60,15,17,153,18,Eibar,Round 26
11,65%,49,9,10,130,12,Betis,29/02/20,10,35%,58,13,11,121,31,Valencia,Round 26
29,45%,68,18,4,184,23,Alavés,29/02/20,29,55%,67,18,6,190,11,Leganés,Round 26
19,59%,58,11,10,148,19,Celta,29/02/20,21,41%,60,14,11,160,18,Granada,Round 26
20,36%,58,14,9,144,24,Osasuna,1/3/2020,19,64%,52,9,13,157,11,Sevilla,Round 26
14,56%,65,13,12,151,23,Villarreal,1/3/2020,17,44%,60,11,11,160,22,Athletic Club,Round 26
34,62%,80,18,5,182,16,Atl. Madrid,1/3/2020,37,38%,82,20,13,181,17,Espanyol,Round 26
40,45%,82,24,22,202,22,Getafe,1/3/2020,33,55%,86,13,13,211,22,Mallorca,Round 26
4,56%,52,10,13,112,19,Barcelona,1/3/2020,7,44%,50,13,13,114,19,Real Madrid,Round 26
14,30%,46,12,11,116,15,Mallorca,21/02/20,25,70%,67,13,7,122,14,Betis,Round 25
28,57%,64,17,17,155,20,Leganés,22/02/20,21,43%,54,13,13,138,10,Celta,Round 25
7,31%,35,19,22,138,18,Eibar,22/02/20,10,69%,48,8,12,144,18,Barcelona,Round 25
14,54%,60,9,5,139,16,Valencia,22/02/20,23,46%,50,19,12,120,14,Real Sociedad,Round 25
8,63%,46,10,9,127,12,Real Madrid,22/02/20,10,37%,39,16,6,123,12,Levante,Round 25
37,38%,78,11,13,184,17,Granada,23/02/20,35,62%,64,19,7,199,14,Osasuna,Round 25
22,56%,52,12,8,139,6,Athletic Club,23/02/20,26,44%,57,17,8,124,13,Alavés,Round 25
22,35%,52,18,8,138,20,Espanyol,23/02/20,16,65%,52,10,8,134,12,Real Valladolid,Round 25
31,51%,76,17,13,173,26,Sevilla,23/02/20,30,49%,68,14,9,200,15,Getafe,Round 25
17,59%,61,6,15,120,19,Villarreal,23/02/20,17,41%,51,14,13,136,16,Atl. Madrid,Round 25
17,37%,60,16,11,136,22,Atl. Madrid,14/02/20,23,63%,65,12,15,172,12,Valencia,Round 24
35,53%,69,15,9,161,16,Alavés,15/02/20,24,47%,55,16,13,162,12,Mallorca,Round 24
16,24%,48,30,14,130,21,Getafe,15/02/20,16,76%,66,12,10,133,9,Barcelona,Round 24
10,49%,41,15,5,130,9,Levante,15/02/20,17,51%,46,15,9,119,9,Villarreal,Round 24
29,47%,69,13,10,158,19,Real Valladolid,15/02/20,22,53%,59,19,12,167,15,Granada,Round 24
24,33%,66,9,8,152,21,Espanyol,16/02/20,19,67%,57,17,12,139,17,Sevilla,Round 24
18,65%,58,20,9,152,17,Betis,16/02/20,18,35%,63,15,12,172,15,Leganés,Round 24
21,35%,53,20,6,144,8,Osasuna,16/02/20,34,65%,61,14,8,163,7,Athletic Club,Round 24
13,34%,52,10,13,130,21,Celta,16/02/20,18,66%,62,10,6,150,19,Real Madrid,Round 24
51,43%,79,10,9,190,13,Real Sociedad,10/3/2020,30,57%,56,12,11,201,9,Eibar,Round 24
27,61%,69,10,7,173,17,Eibar,7/2/2020,27,39%,54,16,6,150,10,Alavés,Round 23
18,51%,57,15,5,134,12,Leganés,8/2/2020,17,49%,53,18,4,128,11,Levante,Round 23
23,47%,61,6,16,181,18,Valencia,8/2/2020,18,53%,51,12,11,198,14,Getafe,Round 23
15,66%,63,22,6,155,18,Villarreal,8/2/2020,14,34%,68,14,11,142,21,Real Valladolid,Round 23
15,50%,57,19,14,169,21,Granada,8/2/2020,27,50%,67,16,13,162,21,Atl. Madrid,Round 23
16,62%,74,15,7,168,11,Mallorca,9/2/2020,20,38%,68,25,13,135,29,Espanyol,Round 23
25,36%,67,15,9,167,24,Athletic Club,9/2/2020,23,64%,74,7,3,174,25,Real Sociedad,Round 23
19,54%,60,15,12,158,17,Real Madrid,9/2/2020,8,46%,55,11,17,159,22,Osasuna,Round 23
24,54%,62,14,15,154,14,Sevilla,9/2/2020,25,46%,71,16,12,138,15,Celta,Round 23
10,70%,62,17,3,114,16,Barcelona,9/2/2020,8,30%,46,21,14,89,18,Betis,Round 23
29,55%,80,17,4,144,21,Espanyol,1/2/2020,24,45%,67,15,11,137,17,Granada,Round 22
12,35%,60,11,13,148,18,Atl. Madrid,1/2/2020,7,65%,47,18,13,131,20,Real Madrid,Round 22
18,47%,56,10,7,140,20,Real Valladolid,1/2/2020,26,53%,66,11,9,154,16,Mallorca,Round 22
17,50%,54,20,8,133,10,Celta,1/2/2020,19,50%,57,14,9,125,13,Valencia,Round 22
34,56%,79,19,8,151,17,Real Sociedad,2/2/2020,19,44%,53,24,13,161,12,Leganés,Round 22
16,65%,51,16,7,144,12,Betis,2/2/2020,9,35%,49,15,13,142,16,Eibar,Round 22
20,29%,44,19,8,150,8,Getafe,2/2/2020,40,71%,78,11,9,167,10,Athletic Club,Round 22
24,26%,48,12,19,145,9,Alavés,2/2/2020,21,74%,51,13,14,148,12,Sevilla,Round 22
23,45%,58,15,12,139,13,Osasuna,2/2/2020,21,55%,54,19,9,156,8,Villarreal,Round 22
6,33%,34,10,9,101,15,Levante,2/2/2020,5,67%,47,6,8,107,12,Barcelona,Round 22
12,45%,62,11,12,158,28,Levante,24/01/20,13,55%,46,18,13,170,14,Osasuna,Round 21
38,49%,80,14,14,188,14,Athletic Club,25/01/20,23,51%,53,14,10,196,12,Espanyol,Round 21
13,73%,45,16,6,100,9,Barcelona,25/01/20,8,27%,40,13,17,106,11,Valencia,Round 21
17,46%,48,12,9,150,16,Villarreal,25/01/20,24,54%,54,10,3,162,13,Alavés,Round 21
21,42%,67,18,11,143,23,Granada,25/01/20,27,58%,69,13,9,143,16,Sevilla,Round 21
27,44%,63,19,11,168,16,Leganés,26/01/20,38,56%,78,10,15,164,12,Atl. Madrid,Round 21
20,34%,50,16,18,178,16,Eibar,26/01/20,30,66%,80,9,12,208,20,Celta,Round 21
21,63%,56,12,10,129,8,Betis,26/01/20,18,37%,42,19,5,150,6,Getafe,Round 21
24,30%,63,7,19,132,19,Mallorca,26/01/20,21,70%,59,15,5,157,19,Real Sociedad,Round 21
21,62%,64,11,15,153,18,Real Madrid,26/01/20,15,38%,54,7,6,162,17,Real Valladolid,Round 21
28,38%,67,17,9,181,12,Getafe,17/01/20,33,62%,75,22,10,167,17,Leganés,Round 20
28,46%,63,20,18,145,17,Alavés,18/01/20,24,54%,59,12,15,149,14,Levante,Round 20
6,48%,57,12,9,135,16,Sevilla,18/01/20,14,52%,59,17,11,129,20,Real Madrid,Round 20
34,44%,69,10,12,175,18,Real Valladolid,18/01/20,33,56%,59,16,6,184,12,Osasuna,Round 20
41,61%,78,14,9,190,18,Atl. Madrid,18/01/20,20,39%,57,16,9,175,20,Eibar,Round 20
11,57%,53,11,10,123,16,Valencia,19/01/20,11,43%,44,18,10,125,13,Mallorca,Round 20
11,52%,52,10,10,132,20,Real Sociedad,19/01/20,17,48%,53,8,6,139,15,Betis,Round 20
16,32%,56,18,11,118,18,Espanyol,19/01/20,20,68%,54,15,8,129,14,Villarreal,Round 20
19,38%,63,12,13,127,25,Celta,19/01/20,25,62%,64,18,5,153,13,Athletic Club,Round 20
12,18%,49,17,16,121,21,Granada,19/01/20,15,82%,55,11,14,130,16,Barcelona,Round 20
27,36%,74,13,10,150,21,Leganés,3/1/2020,29,64%,66,16,14,167,13,Real Valladolid,Round 19
29,35%,75,20,14,152,25,Athletic Club,3/1/2020,27,65%,67,16,7,183,9,Sevilla,Round 19
25,48%,56,20,14,146,9,Eibar,4/1/2020,31,52%,70,13,8,140,11,Valencia,Round 19
32,56%,70,14,17,170,13,Real Madrid,4/1/2020,16,44%,45,20,14,189,7,Getafe,Round 19
15,60%,46,10,7,156,12,Levante,4/1/2020,22,40%,55,9,15,133,14,Atl. Madrid,Round 19
16,69%,63,11,8,123,12,Barcelona,4/1/2020,18,31%,56,17,13,120,19,Espanyol,Round 19
18,58%,73,11,2,130,19,Mallorca,5/1/2020,21,42%,52,23,15,123,18,Granada,Round 19
16,37%,47,14,15,119,12,Villarreal,5/1/2020,19,63%,62,16,8,134,19,Real Sociedad,Round 19
13,67%,55,15,6,146,8,Betis,5/1/2020,22,33%,61,18,15,130,22,Alavés,Round 19
16,39%,55,19,12,156,19,Osasuna,5/1/2020,24,61%,62,14,7,162,8,Celta,Round 19
46,50%,87,13,13,192,21,Granada,20/12/19,38,50%,72,17,14,176,10,Eibar,Round 18
20,61%,71,12,9,143,21,Sevilla,21/12/19,13,39%,54,15,20,141,19,Mallorca,Round 18
9,31%,37,11,15,110,12,Alavés,21/12/19,10,69%,39,10,14,123,10,Barcelona,Round 18
15,36%,38,18,5,157,13,Getafe,21/12/19,25,64%,61,8,3,160,9,Villarreal,Round 18
12,53%,52,12,11,139,20,Valencia,21/12/19,8,47%,38,10,9,137,13,Real Valladolid,Round 18
17,59%,41,15,6,187,12,Espanyol,22/12/19,19,41%,73,11,16,169,25,Leganés,Round 18
10,54%,35,12,7,142,8,Real Sociedad,22/12/19,22,46%,53,11,9,154,12,Osasuna,Round 18
24,33%,64,14,8,120,21,Atl. Madrid,22/12/19,10,67%,55,11,10,123,13,Betis,Round 18
13,52%,47,15,11,131,20,Celta,22/12/19,10,48%,45,8,13,139,13,Levante,Round 18
19,31%,52,14,9,141,23,Athletic Club,22/12/19,15,69%,61,8,8,144,14,Real Madrid,Round 18
26,32%,67,17,11,180,21,Leganés,13/12/19,35,68%,72,14,7,203,17,Alavés,Round 17
16,53%,51,12,7,142,17,Levante,14/12/19,15,47%,55,14,7,143,21,Granada,Round 17
16,47%,54,8,16,111,21,Barcelona,14/12/19,6,53%,43,7,9,119,18,Real Sociedad,Round 17
37,44%,70,12,11,185,19,Eibar,14/12/19,49,56%,80,7,9,180,16,Athletic Club,Round 17
25,53%,65,10,10,170,13,Osasuna,14/12/19,29,47%,60,16,15,156,13,Atl. Madrid,Round 17
21,55%,74,10,17,185,13,Real Valladolid,15/12/19,18,45%,46,28,6,175,13,Getafe,Round 17
16,33%,56,16,12,149,23,Mallorca,15/12/19,24,67%,64,14,19,143,11,Celta,Round 17
24,63%,74,13,10,150,11,Betis,15/12/19,28,37%,63,26,10,146,22,Espanyol,Round 17
16,28%,49,11,7,110,9,Villarreal,15/12/19,14,72%,45,12,8,149,10,Sevilla,Round 17
13,65%,38,15,8,114,12,Real Madrid,15/12/19,14,35%,46,11,5,116,10,Valencia,Round 17
29,47%,67,11,9,150,19,Atl. Madrid,6/12/2019,25,53%,65,11,12,157,16,Villarreal,Round 16
16,40%,44,13,12,135,10,Espanyol,7/12/2019,17,60%,65,15,10,133,13,Real Madrid,Round 16
29,49%,60,17,16,135,11,Alavés,7/12/2019,15,51%,51,16,8,132,16,Granada,Round 16
9,51%,38,14,12,96,10,Valencia,7/12/2019,5,49%,40,14,7,93,8,Levante,Round 16
4,35%,40,10,17,108,14,Mallorca,7/12/2019,7,65%,49,15,16,109,15,Barcelona,Round 16
33,47%,72,15,13,189,17,Getafe,8/12/2019,42,53%,71,16,9,200,13,Eibar,Round 16
21,51%,59,15,9,144,20,Athletic Club,8/12/2019,12,49%,50,12,10,125,16,Betis,Round 16
24,67%,63,19,11,152,12,Real Sociedad,8/12/2019,11,33%,43,10,16,145,11,Real Valladolid,Round 16
22,67%,54,11,12,161,14,Celta,8/12/2019,19,33%,57,14,14,138,21,Leganés,Round 16
20,61%,62,10,8,172,15,Sevilla,8/12/2019,22,39%,49,22,14,161,14,Osasuna,Round 16
17,42%,54,16,13,133,16,Real Valladolid,29/11/19,19,58%,56,11,7,136,11,Celta,Round 15
21,65%,59,11,10,130,18,Real Madrid,30/11/19,19,35%,50,18,8,126,13,Alavés,Round 15
16,38%,46,12,7,142,12,Eibar,30/11/19,28,62%,64,8,8,141,8,Real Sociedad,Round 15
24,55%,72,15,6,124,25,Betis,30/11/19,14,45%,42,16,11,147,12,Mallorca,Round 15
14,59%,59,17,6,123,20,Villarreal,30/11/19,14,41%,58,8,12,131,14,Valencia,Round 15
28,38%,72,7,13,151,19,Leganés,1/12/2019,34,62%,60,16,6,163,12,Sevilla,Round 15
9,43%,58,16,9,140,22,Granada,1/12/2019,25,57%,67,18,8,148,17,Athletic Club,Round 15
21,48%,53,16,9,156,11,Osasuna,1/12/2019,23,52%,64,12,8,161,17,Espanyol,Round 15
16,62%,56,14,6,155,9,Levante,1/12/2019,20,38%,58,22,9,145,17,Getafe,Round 15
18,66%,58,11,11,120,16,Barcelona,1/12/2019,14,34%,52,12,15,136,19,Atl. Madrid,Round 15
9,50%,43,9,7,123,14,Mallorca,22/11/19,16,50%,44,13,16,121,11,Levante,Round 14
15,77%,56,10,4,157,14,Barcelona,23/11/19,7,23%,30,11,18,129,13,Leganés,Round 14
11,39%,48,13,12,125,15,Valencia,23/11/19,18,61%,57,9,11,112,15,Betis,Round 14
31,60%,66,17,8,156,14,Atl. Madrid,23/11/19,15,40%,58,15,16,124,19,Granada,Round 14
7,47%,46,16,7,117,13,Real Sociedad,23/11/19,21,53%,70,13,7,121,16,Real Madrid,Round 14
40,47%,85,12,17,205,10,Getafe,24/11/19,27,53%,60,23,13,195,17,Espanyol,Round 14
25,42%,63,18,12,149,14,Athletic Club,24/11/19,19,58%,69,15,10,164,23,Osasuna,Round 14
34,42%,77,11,13,174,24,Alavés,24/11/19,37,58%,71,10,15,205,13,Eibar,Round 14
18,41%,51,9,13,131,13,Celta,24/11/19,12,59%,55,12,12,132,19,Villarreal,Round 14
18,54%,63,25,7,133,14,Sevilla,24/11/19,17,46%,62,13,17,139,14,Real Valladolid,Round 14
23,34%,59,23,16,156,17,Leganés,8/11/2019,34,66%,73,14,12,158,14,Real Sociedad,Round 13
23,55%,71,16,10,150,16,Real Valladolid,9/11/2019,25,45%,52,21,9,152,9,Alavés,Round 13
19,52%,50,15,12,129,10,Granada,9/11/2019,20,48%,49,11,13,141,12,Valencia,Round 13
17,59%,59,8,13,144,15,Real Madrid,9/11/2019,14,41%,42,9,6,145,21,Eibar,Round 13
9,40%,50,14,13,110,21,Celta,9/11/2019,7,60%,40,18,10,110,6,Barcelona,Round 13
19,66%,66,17,6,130,16,Villarreal,10/11/2019,21,34%,67,18,7,118,18,Mallorca,Round 13
5,44%,47,13,8,124,21,Levante,10/11/2019,22,56%,52,13,9,142,9,Athletic Club,Round 13
14,51%,47,15,12,174,16,Espanyol,10/11/2019,30,49%,77,12,12,162,16,Atl. Madrid,Round 13
