Round,Date,HomeTeam,HomeGoals,HomeYellows,HomeReds,HomeSecondYellows,AwayTeam,AwayGoals,AwayYellows,AwayReds,AwaySecondYellows,Referee,RefereeYellows,RefereeReds,Stadium,Location,Attendance
Round 4,12/09/21,Real Madrid,5,2,0,0,Celta,2,3,0,0,Jose Maria Sanchez Martinez,5.75,0.27,Santiago Bernabéu,"Madrid, Spain",19874
Round 4,13/09/21,Getafe,0,2,0,0,Elche,1,4,0,0,Mario Melero Lopez,5.55,0.21,Coliseum Alfonso Pérez,"Getafe, Spain",6856
Round 4,13/09/21,Granada,1,1,0,0,Betis,2,2,0,0,Guillermo Cuadra Fernandez,5.03,0.27,Estadio Nuevo Los Carmenes,"Granada, Spain",10201
Round 4,21/12/21,Villarreal,5,0,0,0,Alavés,2,2,0,0,Valentin Pizarro Gomez,5.04,0.33,Estadio de la Ceramica,"Villarreal, Spain",12530
Round 4,21/12/21,Sevilla,1,2,1,0,Barcelona,1,3,0,0,Carlos Del Cerro Grande,4.81,0.22,Ramón Sánchez Pizjuán,"Seville, Spain",31358
Round 3,27/08/21,Mallorca,1,4,0,0,Espanyol,0,3,1,0,Isidro Diaz de Mera Escuderos,6.35,0.35,Estadi de Son Moix,"Palma, Spain",7529
Round 3,27/08/21,Valencia,3,1,0,0,Alavés,0,4,0,0,Miguel Angel Ortiz Arias,5.09,0.35,Mestalla,"Valencia, Spain",11000
Round 3,28/08/21,Celta,0,2,0,0,Athletic Club,1,1,0,0,Antonio Mateu Lahoz,5.18,0.22,Municipal de Balaidos,"Vigo, Spain",5492
Round 3,28/08/21,Elche,1,2,0,0,Sevilla,1,0,0,0,Valentin Pizarro Gomez,5.04,0.33,Estadio Martínez Valero,"Elche, Spain",10385
Round 3,28/08/21,Real Sociedad,1,1,0,0,Levante,0,1,0,0,José Luis Munuera Montero,4.75,0.37,Reale Arena,"San Sebastian, Spain",7758
Round 3,28/08/21,Betis,0,5,0,0,Real Madrid,1,3,0,0,Alejandro Hernandez,5.51,0.27,Benito Villamarin,"Seville, Spain",22590
Round 3,29/08/21,Barcelona,2,3,0,0,Getafe,1,1,0,0,Pablo Gonzales Fuertes,5.91,0.37,Spotify Camp Nou,"Barcelona, Spain",26543
Round 3,29/08/21,Cádiz,2,4,0,0,Osasuna,3,0,0,0,Adrian Cordero Vega,5.32,0.22,Estadio Ramon de Carranza,"Cadiz, Spain",7452
Round 3,29/08/21,Rayo Vallecano,4,1,0,0,Granada,0,4,0,0,Jesus Gil Manzano,5.27,0.26,Estadio de Vallecas,"Madrid, Spain",583
Round 3,29/08/21,Atl. Madrid,2,5,0,0,Villarreal,2,2,0,0,Cesar Soto Grado,5.5,0.2,Cívitas Metropolitano,"Madrid, Spain",26840
Round 2,20/08/21,Betis,1,4,0,0,Cádiz,1,0,0,0,Valentin Pizarro Gomez,5.04,0.33,Benito Villamarin,"Seville, Spain",
Round 2,21/08/21,Alavés,0,2,0,1,Mallorca,1,3,0,0,Alejandro Muniz Ruiz,5.37,0.49,Estadio de Mendizorroza,"Vitoria-Gasteiz, Spain",
Round 2,21/08/21,Espanyol,0,3,0,0,Villarreal,0,4,0,0,Jorge Figueroa Vazquez,4.82,0.36,RCDE Stadium,"Cornella, Spain",
Round 2,21/08/21,Granada,1,4,0,0,Valencia,1,2,0,0,Carlos Del Cerro Grande,4.81,0.22,Estadio Nuevo Los Carmenes,"Granada, Spain",
Round 2,21/08/21,Athletic Club,1,1,0,0,Barcelona,1,2,1,0,Juan Martinez Munuera,4.9,0.19,San Mamés,"Bilbao, Spain",9394
Round 2,22/08/21,Real Sociedad,1,3,0,0,Rayo Vallecano,0,4,0,0,Santiago Jaime Latre,5.58,0.22,Reale Arena,"San Sebastian, Spain",7652
Round 2,22/08/21,Atl. Madrid,1,2,0,0,Elche,0,2,0,0,Ricardo De Burgos Bengoetxea,4.95,0.17,Cívitas Metropolitano,"Madrid, Spain",24926
Round 2,22/08/21,Levante,3,3,1,0,Real Madrid,3,2,0,0,Guillermo Cuadra Fernandez,5.03,0.27,Ciudad de Valencia,"Valencia, Spain",9838
Round 2,23/08/21,Getafe,0,3,0,0,Sevilla,1,2,0,0,Jose Maria Sanchez Martinez,5.75,0.27,Coliseum Alfonso Pérez,"Getafe, Spain",4810
Round 2,23/08/21,Osasuna,0,4,0,0,Celta,0,3,0,0,Javier Alberola Rojas,3.7,0.15,Estadio El Sadar,"Pamplona, Spain",7189
Round 1,13/08/21,Valencia,1,6,1,0,Getafe,0,2,0,1,Jesus Gil Manzano,5.27,0.26,Mestalla,"Valencia, Spain",9868
Round 1,14/08/21,Cádiz,1,1,0,0,Levante,1,5,0,0,Santiago Jaime Latre,5.58,0.22,Estadio Ramon de Carranza,"Cadiz, Spain",6941
Round 1,14/08/21,Mallorca,1,1,0,0,Betis,1,3,0,0,Antonio Mateu Lahoz,5.18,0.22,Estadi de Son Moix,"Palma, Spain",
Round 1,14/08/21,Alavés,1,1,0,0,Real Madrid,4,2,0,0,Cesar Soto Grado,5.5,0.2,Estadio de Mendizorroza,"Vitoria-Gasteiz, Spain",
Round 1,14/08/21,Osasuna,0,3,0,0,Espanyol,0,3,0,0,Miguel Angel Ortiz Arias,5.09,0.35,Estadio El Sadar,"Pamplona, Spain",
Round 1,15/08/21,Celta,1,4,0,1,Atl. Madrid,2,5,1,0,José Luis Munuera Montero,4.75,0.37,Municipal de Balaidos,"Vigo, Spain",5401
Round 1,15/08/21,Barcelona,4,2,0,0,Real Sociedad,2,4,0,0,Alejandro Hernandez,5.51,0.27,Spotify Camp Nou,"Barcelona, Spain",20384
Round 1,15/08/21,Sevilla,3,1,0,0,Rayo Vallecano,0,0,1,0,Isidro Diaz de Mera Escuderos,6.35,0.35,Ramón Sánchez Pizjuán,"Seville, Spain",13962
Round 1,16/08/21,Villarreal,0,4,0,1,Granada,0,1,0,0,Pablo Gonzales Fuertes,5.91,0.37,Estadio de la Ceramica,"Villarreal, Spain",7837
Round 1,16/08/21,Elche,0,2,0,0,Athletic Club,0,2,0,0,Adrian Cordero Vega,5.32,0.22,Estadio Martínez Valero,"Elche, Spain",9145
