Round,Date,HomeTeam,HomeGoals,HomeYellows,HomeReds,HomeSecondYellows,AwayTeam,AwayGoals,AwayYellows,AwayReds,AwaySecondYellows,Referee,RefereeYellows,RefereeReds,Stadium,Location,Attendance
Round 33,18/04/18,Espanyol,0,3,0,0,Eibar,1,2,0,0,Alejandro Hernandez,5.51,0.27,RCDE Stadium,"Cornella, Spain",12113
Round 33,18/04/18,Valencia,1,1,1,0,Getafe,2,7,0,0,Ricardo De Burgos Bengoetxea,4.96,0.17,Mestalla,"Valencia, Spain",35829
Round 33,18/04/18,Real Madrid,1,2,0,0,Athletic Club,1,4,0,0,Juan Martinez Munuera,4.9,0.19,Santiago Bernabéu,"Madrid, Spain",59193
Round 33,19/04/18,Alavés,1,4,0,0,Girona,2,4,0,0,Pablo Gonzales Fuertes,5.91,0.37,Estadio de Mendizorroza,"Vitoria-Gasteiz, Spain",18366
Round 33,19/04/18,Real Sociedad,3,1,0,0,Atl. Madrid,0,0,0,0,Javier Alberola Rojas,3.7,0.15,Reale Arena,"San Sebastian, Spain",21404
Round 33,19/04/18,Levante,1,1,0,0,Málaga,0,1,0,0,Santiago Jaime Latre,5.58,0.22,Ciudad de Valencia,"Valencia, Spain",17372
Round 33,19/04/18,Betis,1,3,0,0,Las Palmas,0,4,0,1,Jose Maria Sanchez Martinez,5.75,0.27,Benito Villamarin,"Seville, Spain",45151
Round 32,13/04/18,Girona,0,7,0,0,Betis,1,5,0,0,Santiago Jaime Latre,5.58,0.22,Estadi Montilivi,"Girona, Spain",11286
Round 32,14/04/18,Sevilla,2,4,0,1,Villarreal,2,2,0,1,Pablo Gonzales Fuertes,5.91,0.37,Ramón Sánchez Pizjuán,"Seville, Spain",32192
Round 32,14/04/18,Barcelona,2,2,0,0,Valencia,1,2,0,0,Carlos Del Cerro Grande,4.81,0.22,Spotify Camp Nou,"Barcelona, Spain",69544
Round 32,14/04/18,Las Palmas,0,0,0,0,Real Sociedad,1,2,0,0,Alfonso Alvarez Izquierdo,5.72,0.36,Gran Canaria,"Las Palmas de Gran Canaria, Spain",10531
Round 32,14/04/18,Leganés,1,3,0,0,Celta,0,3,0,0,Alejandro Hernandez,5.51,0.27,Estadio Municipal de Butarque,"Leganes, Spain",10393
Round 32,14/04/18,Athletic Club,2,2,0,0,Deportivo,3,1,0,0,Jose Luis Gonzalez Gonzalez,4.82,0.22,San Mamés,"Bilbao, Spain",37715
Round 32,15/04/18,Eibar,0,2,0,0,Alavés,1,1,0,0,Alberto Undiano,4.53,0.14,Ipurua Municipal Stadium,"Eibar, Spain",5754
Round 32,15/04/18,Atl. Madrid,3,2,0,0,Levante,0,1,0,0,Jesus Gil Manzano,5.27,0.26,Cívitas Metropolitano,"Madrid, Spain",58043
Round 32,15/04/18,Getafe,1,5,0,1,Espanyol,0,2,0,0,Mario Melero Lopez,5.55,0.21,Coliseum Alfonso Pérez,"Getafe, Spain",10593
Round 32,15/04/18,Málaga,1,4,0,0,Real Madrid,2,0,0,0,Ricardo De Burgos Bengoetxea,4.96,0.17,La Rosaleda,"Malaga, Spain",27112
Round 31,6/4/2018,Deportivo,3,4,0,0,Málaga,2,3,0,0,Antonio Mateu Lahoz,5.18,0.22,Riazor,"La Coruna, Spain",16932
Round 31,7/4/2018,Alavés,2,2,0,0,Getafe,0,3,0,0,Santiago Jaime Latre,5.58,0.22,Estadio de Mendizorroza,"Vitoria-Gasteiz, Spain",18241
Round 31,7/4/2018,Celta,4,1,0,0,Sevilla,0,2,0,0,Alfonso Alvarez Izquierdo,5.72,0.36,Municipal de Balaidos,"Vigo, Spain",16919
Round 31,7/4/2018,Betis,2,2,0,0,Eibar,0,2,0,0,David Medie Jimenez,4.94,0.31,Benito Villamarin,"Seville, Spain",50194
Round 31,7/4/2018,Barcelona,3,2,0,0,Leganés,1,4,0,0,Ricardo De Burgos Bengoetxea,4.96,0.17,Spotify Camp Nou,"Barcelona, Spain",72126
Round 31,8/4/2018,Levante,2,5,1,1,Las Palmas,1,3,0,0,David Fernandez Borbalan,5.63,0.31,Ciudad de Valencia,"Valencia, Spain",18402
Round 31,8/4/2018,Real Madrid,1,2,0,0,Atl. Madrid,1,3,0,0,Javier Estrada Fernandez,5.38,0.25,Santiago Bernabéu,"Madrid, Spain",78769
Round 31,8/4/2018,Real Sociedad,5,2,0,0,Girona,0,2,0,0,José Luis Munuera Montero,4.75,0.37,Reale Arena,"San Sebastian, Spain",18027
Round 31,8/4/2018,Valencia,1,3,0,0,Espanyol,0,2,0,0,Jesus Gil Manzano,5.27,0.26,Mestalla,"Valencia, Spain",36296
Round 31,9/4/2018,Villarreal,1,4,0,1,Athletic Club,3,5,0,0,Ignacio Iglesias Villanueva,5.62,0.35,Estadio de la Ceramica,"Villarreal, Spain",14879
Round 30,31/03/18,Girona,1,1,0,0,Levante,1,3,0,0,Ricardo De Burgos Bengoetxea,4.96,0.17,Estadi Montilivi,"Girona, Spain",11391
Round 30,31/03/18,Athletic Club,1,3,0,0,Celta,1,1,0,0,Carlos Del Cerro Grande,4.81,0.22,San Mamés,"Bilbao, Spain",33657
Round 30,31/03/18,Las Palmas,0,3,0,0,Real Madrid,3,0,0,0,Pablo Gonzales Fuertes,5.91,0.37,Gran Canaria,"Las Palmas de Gran Canaria, Spain",22942
Round 30,31/03/18,Sevilla,2,2,0,0,Barcelona,2,0,0,0,Jose Luis Gonzalez Gonzalez,4.82,0.22,Ramón Sánchez Pizjuán,"Seville, Spain",37588
Round 30,1/4/2018,Espanyol,0,3,0,0,Alavés,0,2,0,0,Ignacio Iglesias Villanueva,5.62,0.35,RCDE Stadium,"Cornella, Spain",15448
Round 30,1/4/2018,Leganés,0,3,0,0,Valencia,1,4,0,0,Mario Melero Lopez,5.55,0.21,Estadio Municipal de Butarque,"Leganes, Spain",10697
Round 30,1/4/2018,Eibar,0,4,0,0,Real Sociedad,0,2,0,0,Jose Maria Sanchez Martinez,5.75,0.27,Ipurua Municipal Stadium,"Eibar, Spain",6233
Round 30,1/4/2018,Málaga,1,2,0,0,Villarreal,0,3,0,0,Alfonso Alvarez Izquierdo,5.72,0.36,La Rosaleda,"Malaga, Spain",19142
Round 30,1/4/2018,Atl. Madrid,1,2,0,0,Deportivo,0,3,0,0,Daniel Jesus Trujillo Suarez,4.75,0.26,Cívitas Metropolitano,"Madrid, Spain",49351
Round 30,2/4/2018,Getafe,0,4,0,0,Betis,1,2,0,0,Alberto Undiano,4.53,0.14,Coliseum Alfonso Pérez,"Getafe, Spain",10628
Round 29,16/03/18,Levante,2,4,0,0,Eibar,1,3,0,0,Ignacio Iglesias Villanueva,5.62,0.35,Ciudad de Valencia,"Valencia, Spain",16028
Round 29,17/03/18,Deportivo,1,3,0,0,Las Palmas,1,3,0,0,Juan Martinez Munuera,4.9,0.19,Riazor,"La Coruna, Spain",18773
Round 29,17/03/18,Valencia,3,1,0,0,Alavés,1,1,0,0,José Luis Munuera Montero,4.75,0.37,Mestalla,"Valencia, Spain",35264
Round 29,17/03/18,Real Sociedad,1,3,0,0,Getafe,2,7,0,0,Javier Estrada Fernandez,5.38,0.25,Reale Arena,"San Sebastian, Spain",17509
Round 29,17/03/18,Betis,3,1,0,0,Espanyol,0,3,0,0,Ricardo De Burgos Bengoetxea,4.96,0.17,Benito Villamarin,"Seville, Spain",31230
Round 29,18/03/18,Leganés,2,2,0,0,Sevilla,1,3,0,1,Javier Alberola Rojas,3.7,0.15,Estadio Municipal de Butarque,"Leganes, Spain",10037
Round 29,18/03/18,Barcelona,2,2,0,0,Athletic Club,0,2,0,0,Santiago Jaime Latre,5.58,0.22,Spotify Camp Nou,"Barcelona, Spain",84053
Round 29,18/03/18,Celta,0,3,0,0,Málaga,0,2,0,0,Alberto Undiano,4.53,0.14,Municipal de Balaidos,"Vigo, Spain",17230
Round 29,18/03/18,Villarreal,2,5,0,0,Atl. Madrid,1,3,1,0,David Fernandez Borbalan,5.63,0.31,Estadio de la Ceramica,"Villarreal, Spain",19385
Round 29,18/03/18,Real Madrid,6,1,0,0,Girona,3,2,0,0,Jesus Gil Manzano,5.27,0.26,Santiago Bernabéu,"Madrid, Spain",59097
Round 28,9/3/2018,Girona,2,1,0,0,Deportivo,0,4,0,0,Alberto Undiano,4.53,0.14,Estadi Montilivi,"Girona, Spain",10663
Round 28,10/3/2018,Eibar,1,1,0,0,Real Madrid,2,1,0,0,José Luis Munuera Montero,4.75,0.37,Ipurua Municipal Stadium,"Eibar, Spain",6707
Round 28,10/3/2018,Sevilla,0,4,0,0,Valencia,2,2,0,0,Ricardo De Burgos Bengoetxea,4.96,0.17,Ramón Sánchez Pizjuán,"Seville, Spain",33287
Round 28,10/3/2018,Getafe,0,4,0,0,Levante,1,7,1,0,Daniel Jesus Trujillo Suarez,4.75,0.26,Coliseum Alfonso Pérez,"Getafe, Spain",8136
Round 28,10/3/2018,Málaga,0,1,1,0,Barcelona,2,1,0,0,Juan Martinez Munuera,4.9,0.19,La Rosaleda,"Malaga, Spain",26667
Round 28,11/3/2018,Espanyol,2,0,0,0,Real Sociedad,1,2,0,0,Antonio Mateu Lahoz,5.18,0.22,RCDE Stadium,"Cornella, Spain",20314
Round 28,11/3/2018,Atl. Madrid,3,1,0,0,Celta,0,2,0,0,Javier Alberola Rojas,3.7,0.15,Cívitas Metropolitano,"Madrid, Spain",50076
Round 28,11/3/2018,Las Palmas,0,1,1,0,Villarreal,2,1,0,0,David Medie Jimenez,4.94,0.31,Gran Canaria,"Las Palmas de Gran Canaria, Spain",18907
Round 28,11/3/2018,Athletic Club,2,2,0,0,Leganés,0,5,0,0,Jose Maria Sanchez Martinez,5.75,0.27,San Mamés,"Bilbao, Spain",30777
Round 28,12/3/2018,Alavés,1,2,0,0,Betis,3,3,0,0,Carlos Del Cerro Grande,4.81,0.22,Estadio de Mendizorroza,"Vitoria-Gasteiz, Spain",17239
Round 27,3/3/2018,Villarreal,0,4,0,0,Girona,2,1,0,0,Pablo Gonzales Fuertes,5.91,0.37,Estadio de la Ceramica,"Villarreal, Spain",14540
Round 27,3/3/2018,Sevilla,2,2,0,0,Athletic Club,0,3,0,0,Alberto Undiano,4.53,0.14,Ramón Sánchez Pizjuán,"Seville, Spain",25185
Round 27,3/3/2018,Deportivo,1,1,1,0,Eibar,1,2,0,0,Santiago Jaime Latre,5.58,0.22,Riazor,"La Coruna, Spain",19417
Round 27,3/3/2018,Leganés,2,1,0,0,Málaga,0,1,0,0,Ignacio Iglesias Villanueva,5.62,0.35,Estadio Municipal de Butarque,"Leganes, Spain",6937
Round 27,3/3/2018,Real Madrid,3,1,0,0,Getafe,1,2,0,1,Mario Melero Lopez,5.55,0.21,Santiago Bernabéu,"Madrid, Spain",55106
Round 27,4/3/2018,Levante,1,0,0,0,Espanyol,1,3,0,0,Javier Alberola Rojas,3.7,0.15,Ciudad de Valencia,"Valencia, Spain",17143
Round 27,4/3/2018,Barcelona,1,2,0,0,Atl. Madrid,0,2,0,0,Jesus Gil Manzano,5.27,0.26,Spotify Camp Nou,"Barcelona, Spain",90356
Round 27,4/3/2018,Real Sociedad,2,0,0,0,Alavés,1,1,0,0,Juan Martinez Munuera,4.9,0.19,Reale Arena,"San Sebastian, Spain",21445
Round 27,4/3/2018,Valencia,2,1,0,0,Betis,0,4,0,0,Alejandro Hernandez,5.51,0.27,Mestalla,"Valencia, Spain",35565
Round 27,5/3/2018,Celta,2,1,0,0,Las Palmas,1,2,0,0,Ricardo De Burgos Bengoetxea,4.96,0.17,Municipal de Balaidos,"Vigo, Spain",11276
Round 26,27/02/18,Espanyol,1,1,0,0,Real Madrid,0,1,0,0,Jose Maria Sanchez Martinez,5.75,0.27,RCDE Stadium,"Cornella, Spain",19805
Round 26,27/02/18,Girona,1,3,0,0,Celta,0,2,0,0,Daniel Jesus Trujillo Suarez,4.75,0.26,Estadi Montilivi,"Girona, Spain",6392
Round 26,28/02/18,Athletic Club,1,1,0,0,Valencia,1,2,0,0,Jesus Gil Manzano,5.27,0.26,San Mamés,"Bilbao, Spain",
Round 26,28/02/18,Getafe,3,2,0,0,Deportivo,0,4,0,0,José Luis Munuera Montero,4.75,0.37,Coliseum Alfonso Pérez,"Getafe, Spain",
Round 26,28/02/18,Málaga,0,2,0,0,Sevilla,1,2,0,0,Carlos Del Cerro Grande,4.81,0.22,La Rosaleda,"Malaga, Spain",
Round 26,28/02/18,Atl. Madrid,4,1,0,0,Leganés,0,3,0,0,Javier Estrada Fernandez,5.38,0.25,Cívitas Metropolitano,"Madrid, Spain",35033
Round 26,28/02/18,Eibar,1,4,0,0,Villarreal,0,2,0,0,Mario Melero Lopez,5.55,0.21,Ipurua Municipal Stadium,"Eibar, Spain",4056
Round 26,1/3/2018,Betis,0,2,0,0,Real Sociedad,0,0,0,0,Jose Luis Gonzalez Gonzalez,4.82,0.22,Benito Villamarin,"Seville, Spain",40288
Round 26,1/3/2018,Las Palmas,1,6,0,0,Barcelona,1,3,0,0,Antonio Mateu Lahoz,5.18,0.22,Gran Canaria,"Las Palmas de Gran Canaria, Spain",23778
Round 26,1/3/2018,Alavés,1,3,0,1,Levante,0,4,1,0,David Fernandez Borbalan,5.63,0.31,Estadio de Mendizorroza,"Vitoria-Gasteiz, Spain",16812
Round 25,23/02/18,Deportivo,0,5,0,0,Espanyol,0,1,0,0,David Fernandez Borbalan,5.63,0.31,Riazor,"La Coruna, Spain",18028
Round 25,24/02/18,Celta,2,2,0,0,Eibar,0,3,0,0,Carlos Del Cerro Grande,4.81,0.22,Municipal de Balaidos,"Vigo, Spain",15383
Round 25,24/02/18,Real Madrid,4,1,0,0,Alavés,0,2,0,0,Javier Estrada Fernandez,5.38,0.25,Santiago Bernabéu,"Madrid, Spain",75181
Round 25,24/02/18,Leganés,0,4,0,0,Las Palmas,0,5,0,0,Santiago Jaime Latre,5.58,0.22,Estadio Municipal de Butarque,"Leganes, Spain",9325
Round 25,24/02/18,Barcelona,6,1,0,0,Girona,1,1,0,0,Javier Alberola Rojas,3.7,0.15,Spotify Camp Nou,"Barcelona, Spain",85417
Round 25,25/02/18,Villarreal,1,5,0,0,Getafe,0,3,0,0,Jose Maria Sanchez Martinez,5.75,0.27,Estadio de la Ceramica,"Villarreal, Spain",16125
Round 25,25/02/18,Athletic Club,2,3,0,0,Málaga,1,3,0,1,Alejandro Hernandez,5.51,0.27,San Mamés,"Bilbao, Spain",37518
Round 25,25/02/18,Valencia,2,2,0,0,Real Sociedad,1,3,0,0,Pablo Gonzales Fuertes,5.91,0.37,Mestalla,"Valencia, Spain",37195
Round 25,25/02/18,Sevilla,2,3,0,0,Atl. Madrid,5,3,0,0,Juan Martinez Munuera,4.9,0.19,Ramón Sánchez Pizjuán,"Seville, Spain",37884
Round 25,26/02/18,Levante,0,5,0,0,Betis,2,2,0,0,Ricardo De Burgos Bengoetxea,4.96,0.17,Ciudad de Valencia,"Valencia, Spain",37884
Round 24,16/02/18,Girona,3,3,0,0,Leganés,0,5,0,0,Antonio Mateu Lahoz,5.18,0.22,Estadi Montilivi,"Girona, Spain",9142
Round 24,17/02/18,Las Palmas,1,2,0,0,Sevilla,2,3,0,0,Ignacio Iglesias Villanueva,5.62,0.35,Gran Canaria,"Las Palmas de Gran Canaria, Spain",19161
Round 24,17/02/18,Eibar,0,2,0,1,Barcelona,2,1,0,0,Alejandro Hernandez,5.51,0.27,Ipurua Municipal Stadium,"Eibar, Spain",6760
Round 24,17/02/18,Alavés,1,2,0,0,Deportivo,0,3,0,0,Mario Melero Lopez,5.55,0.21,Estadio de Mendizorroza,"Vitoria-Gasteiz, Spain",19453
Round 24,17/02/18,Málaga,1,2,1,0,Valencia,2,4,0,0,Daniel Jesus Trujillo Suarez,4.75,0.26,La Rosaleda,"Malaga, Spain",21134
Round 24,18/02/18,Real Sociedad,3,0,0,0,Levante,0,2,0,0,Santiago Jaime Latre,5.58,0.22,Reale Arena,"San Sebastian, Spain",18189
Round 24,18/02/18,Atl. Madrid,2,3,0,0,Athletic Club,0,2,0,0,Jose Luis Gonzalez Gonzalez,4.82,0.22,Cívitas Metropolitano,"Madrid, Spain",60022
Round 24,18/02/18,Espanyol,1,1,0,0,Villarreal,1,7,0,0,José Luis Munuera Montero,4.75,0.37,RCDE Stadium,"Cornella, Spain",19688
Round 24,18/02/18,Betis,3,3,0,0,Real Madrid,5,5,0,0,Jesus Gil Manzano,5.27,0.26,Benito Villamarin,"Seville, Spain",53486
Round 24,19/02/18,Getafe,3,4,0,0,Celta,0,3,0,0,Pablo Gonzales Fuertes,5.91,0.37,Coliseum Alfonso Pérez,"Getafe, Spain",8367
Round 23,9/2/2018,Athletic Club,0,4,0,0,Las Palmas,0,4,0,0,Javier Estrada Fernandez,5.38,0.25,San Mamés,"Bilbao, Spain",33679
Round 23,10/2/2018,Villarreal,1,4,0,0,Alavés,2,4,0,0,Daniel Jesus Trujillo Suarez,4.75,0.26,Estadio de la Ceramica,"Villarreal, Spain",14984
Round 23,10/2/2018,Málaga,0,3,0,0,Atl. Madrid,1,2,0,0,Jose Maria Sanchez Martinez,5.75,0.27,La Rosaleda,"Malaga, Spain",25482
Round 23,10/2/2018,Leganés,0,3,0,1,Eibar,1,2,0,0,Pablo Gonzales Fuertes,5.91,0.37,Estadio Municipal de Butarque,"Leganes, Spain",9327
Round 23,10/2/2018,Real Madrid,5,2,0,0,Real Sociedad,2,1,0,0,Alejandro Hernandez,5.51,0.27,Santiago Bernabéu,"Madrid, Spain",63811
Round 23,11/2/2018,Sevilla,1,2,0,0,Girona,0,2,0,0,Santiago Jaime Latre,5.58,0.22,Ramón Sánchez Pizjuán,"Seville, Spain",33129
Round 23,11/2/2018,Barcelona,0,2,0,0,Getafe,0,3,0,0,David Fernandez Borbalan,5.63,0.31,Spotify Camp Nou,"Barcelona, Spain",75861
Round 23,11/2/2018,Celta,2,3,0,0,Espanyol,2,4,0,0,Alexander Gonzalez Gonzalez,7,0,Municipal de Balaidos,"Vigo, Spain",15649
Round 23,11/2/2018,Valencia,3,3,0,0,Levante,1,4,0,0,David Medie Jimenez,4.94,0.31,Mestalla,"Valencia, Spain",38199
Round 23,12/2/2018,Deportivo,0,2,0,0,Betis,1,0,0,0,Carlos Del Cerro Grande,4.81,0.22,Riazor,"La Coruna, Spain",20490
Round 22,2/2/2018,Real Sociedad,5,0,0,0,Deportivo,0,1,0,0,Alberto Undiano,4.53,0.14,Reale Arena,"San Sebastian, Spain",15626
Round 22,3/2/2018,Eibar,5,0,0,0,Sevilla,1,3,0,0,Daniel Jesus Trujillo Suarez,4.75,0.26,Ipurua Municipal Stadium,"Eibar, Spain",5311
Round 22,3/2/2018,Betis,2,1,0,0,Villarreal,1,2,1,0,Javier Alberola Rojas,3.7,0.15,Benito Villamarin,"Seville, Spain",50102
Round 22,3/2/2018,Alavés,2,3,0,0,Celta,1,2,0,0,Juan Martinez Munuera,4.9,0.19,Estadio de Mendizorroza,"Vitoria-Gasteiz, Spain",19437
Round 22,3/2/2018,Levante,2,3,0,0,Real Madrid,2,3,0,0,Mario Melero Lopez,5.55,0.21,Ciudad de Valencia,"Valencia, Spain",23542
Round 22,4/2/2018,Getafe,0,2,0,0,Leganés,0,6,0,0,Alfonso Alvarez Izquierdo,5.72,0.36,Coliseum Alfonso Pérez,"Getafe, Spain",
Round 22,4/2/2018,Espanyol,1,5,0,0,Barcelona,1,3,0,0,Jesus Gil Manzano,5.27,0.26,RCDE Stadium,"Cornella, Spain",23287
Round 22,4/2/2018,Girona,2,1,0,0,Athletic Club,0,1,0,0,José Luis Munuera Montero,4.75,0.37,Estadi Montilivi,"Girona, Spain",9602
Round 22,4/2/2018,Atl. Madrid,1,1,0,0,Valencia,0,1,0,0,Ignacio Iglesias Villanueva,5.62,0.35,Cívitas Metropolitano,"Madrid, Spain",49596
Round 22,5/2/2018,Las Palmas,1,2,0,0,Málaga,0,3,0,0,Ricardo De Burgos Bengoetxea,4.96,0.17,Gran Canaria,"Las Palmas de Gran Canaria, Spain",17424
Round 21,26/01/18,Athletic Club,1,0,0,0,Eibar,1,0,0,0,Mario Melero Lopez,5.55,0.21,San Mamés,"Bilbao, Spain",39331
Round 21,27/01/18,Deportivo,2,6,0,1,Levante,2,5,0,0,Pablo Gonzales Fuertes,5.91,0.37,Riazor,"La Coruna, Spain",20151
Round 21,27/01/18,Valencia,1,2,0,0,Real Madrid,4,3,0,0,Javier Estrada Fernandez,5.38,0.25,Mestalla,"Valencia, Spain",47034
Round 21,27/01/18,Málaga,0,1,0,1,Girona,0,1,0,0,Alberto Undiano,4.53,0.14,La Rosaleda,"Malaga, Spain",22125
Round 21,27/01/18,Villarreal,4,1,0,0,Real Sociedad,2,1,0,0,Carlos Del Cerro Grande,4.81,0.22,Estadio de la Ceramica,"Villarreal, Spain",15052
Round 21,28/01/18,Leganés,3,2,0,0,Espanyol,2,4,0,0,Juan Martinez Munuera,4.9,0.19,Estadio Municipal de Butarque,"Leganes, Spain",10132
Round 21,28/01/18,Atl. Madrid,3,1,0,0,Las Palmas,0,2,0,0,Alfonso Alvarez Izquierdo,5.72,0.36,Cívitas Metropolitano,"Madrid, Spain",55363
Round 21,28/01/18,Sevilla,1,3,0,0,Getafe,1,3,0,0,Javier Alberola Rojas,3.7,0.15,Ramón Sánchez Pizjuán,"Seville, Spain",34011
Round 21,28/01/18,Barcelona,2,0,0,0,Alavés,1,2,0,0,Ignacio Iglesias Villanueva,5.62,0.35,Spotify Camp Nou,"Barcelona, Spain",62369
Round 21,29/01/18,Celta,3,1,0,0,Betis,2,5,0,0,Jose Maria Sanchez Martinez,5.75,0.27,Municipal de Balaidos,"Vigo, Spain",14667
Round 20,19/01/18,Getafe,2,5,0,0,Athletic Club,2,1,0,0,Jesus Gil Manzano,5.27,0.26,Coliseum Alfonso Pérez,"Getafe, Spain",11457
Round 20,20/01/18,Espanyol,0,4,0,0,Sevilla,3,2,0,0,Alberto Undiano,4.53,0.14,RCDE Stadium,"Cornella, Spain",19607
Round 20,20/01/18,Atl. Madrid,1,4,0,0,Girona,1,3,0,0,Ricardo De Burgos Bengoetxea,4.96,0.17,Cívitas Metropolitano,"Madrid, Spain",55076
Round 20,20/01/18,Villarreal,2,2,0,0,Levante,1,2,0,0,Jose Luis Gonzalez Gonzalez,4.82,0.22,Estadio de la Ceramica,"Villarreal, Spain",16773
Round 20,20/01/18,Las Palmas,2,2,0,0,Valencia,1,7,0,2,José Luis Munuera Montero,4.75,0.37,Gran Canaria,"Las Palmas de Gran Canaria, Spain",20242
Round 20,21/01/18,Alavés,2,2,0,1,Leganés,2,3,0,0,Daniel Jesus Trujillo Suarez,4.75,0.26,Estadio de Mendizorroza,"Vitoria-Gasteiz, Spain",19637
Round 20,21/01/18,Real Madrid,7,0,0,0,Deportivo,1,2,0,0,David Fernandez Borbalan,5.63,0.31,Santiago Bernabéu,"Madrid, Spain",63504
Round 20,21/01/18,Real Sociedad,1,1,0,0,Celta,2,2,0,0,Antonio Mateu Lahoz,5.18,0.22,Reale Arena,"San Sebastian, Spain",19081
Round 20,21/01/18,Betis,0,2,0,0,Barcelona,5,2,0,0,Santiago Jaime Latre,5.58,0.22,Benito Villamarin,"Seville, Spain",53426
Round 20,22/01/18,Eibar,1,1,0,0,Málaga,1,2,0,1,David Medie Jimenez,4.94,0.31,Ipurua Municipal Stadium,"Eibar, Spain",4520
Round 19,12/1/2018,Getafe,1,3,0,0,Málaga,0,1,0,0,Juan Martinez Munuera,4.9,0.19,Coliseum Alfonso Pérez,"Getafe, Spain",9057
Round 19,13/01/18,Girona,6,2,0,0,Las Palmas,0,5,0,0,Mario Melero Lopez,5.55,0.21,Estadi Montilivi,"Girona, Spain",10037
Round 19,13/01/18,Real Madrid,0,2,0,0,Villarreal,1,1,0,0,Alberto Undiano,4.53,0.14,Santiago Bernabéu,"Madrid, Spain",63403
Round 19,13/01/18,Eibar,0,2,0,0,Atl. Madrid,1,1,0,0,Antonio Mateu Lahoz,5.18,0.22,Ipurua Municipal Stadium,"Eibar, Spain",6186
Round 19,13/01/18,Deportivo,1,1,0,0,Valencia,2,2,0,0,Javier Alberola Rojas,3.7,0.15,Riazor,"La Coruna, Spain",19031
Round 19,14/01/18,Levante,0,4,0,0,Celta,1,3,0,0,Alfonso Alvarez Izquierdo,5.72,0.36,Ciudad de Valencia,"Valencia, Spain",17007
Round 19,14/01/18,Alavés,1,4,0,1,Sevilla,0,2,0,0,Jose Maria Sanchez Martinez,5.75,0.27,Estadio de Mendizorroza,"Vitoria-Gasteiz, Spain",19413
