Round,Date,HomeTeam,HomeGoals,HomeYellows,HomeReds,HomeSecondYellows,AwayTeam,AwayGoals,AwayYellows,AwayReds,AwaySecondYellows,Referee,RefereeYellows,RefereeReds,Stadium,Location,Attendance
Round 36,8/5/2017,Leganés,4,3,0,0,Betis,0,0,0,0,Daniel Jesus Trujillo Suarez,4.75,0.26,Estadio Municipal de Butarque,"Leganes, Spain",11922
Round 35,28/04/17,Villarreal,3,2,0,0,Sporting,1,1,0,0,Javier Estrada Fernandez,5.38,0.25,Estadio de la Ceramica,"Villarreal, Spain",15120
Round 35,29/04/17,Real Sociedad,2,0,0,0,Granada,1,3,0,0,Antonio Mateu Lahoz,5.18,0.22,Reale Arena,"San Sebastian, Spain",18003
Round 35,29/04/17,Real Madrid,2,3,0,0,Valencia,1,4,0,0,Jesus Gil Manzano,5.27,0.26,Santiago Bernabéu,"Madrid, Spain",75180
Round 35,29/04/17,Las Palmas,0,3,0,1,Atl. Madrid,5,4,0,0,Ricardo De Burgos Bengoetxea,4.96,0.17,Gran Canaria,"Las Palmas de Gran Canaria, Spain",23570
Round 35,29/04/17,Espanyol,0,3,0,0,Barcelona,3,0,0,0,Alberto Undiano,4.53,0.14,RCDE Stadium,"Cornella, Spain",31708
Round 35,30/04/17,Osasuna,2,2,0,0,Deportivo,2,3,0,0,Alejandro Hernandez,5.51,0.27,Estadio El Sadar,"Pamplona, Spain",12294
Round 35,30/04/17,Betis,1,1,0,0,Alavés,4,5,0,0,Daniel Ocon Arraiz,5.11,0.19,Benito Villamarin,"Seville, Spain",22271
Round 35,30/04/17,Eibar,2,1,0,0,Leganés,0,1,0,0,Alfonso Alvarez Izquierdo,5.72,0.36,Ipurua Municipal Stadium,"Eibar, Spain",5256
Round 35,30/04/17,Celta,0,1,0,0,Athletic Club,3,1,0,0,David Fernandez Borbalan,5.63,0.31,Municipal de Balaidos,"Vigo, Spain",17230
Round 35,1/5/2017,Málaga,4,3,0,0,Sevilla,2,5,0,0,Juan Martinez Munuera,4.9,0.19,La Rosaleda,"Malaga, Spain",22971
Round 34,25/04/17,Sporting,1,1,0,0,Espanyol,1,2,0,0,Mario Melero Lopez,5.55,0.21,El Molinón,"Gijon, Spain",20956
Round 34,25/04/17,Granada,0,5,0,0,Málaga,2,0,0,0,Carlos Clos Gomez,5.33,0.3,Estadio Nuevo Los Carmenes,"Granada, Spain",11894
Round 34,25/04/17,Atl. Madrid,0,2,0,0,Villarreal,1,6,0,0,Ignacio Iglesias Villanueva,5.62,0.35,Vicente Calderón,"Madrid, Spain",44432
Round 34,26/04/17,Barcelona,7,0,0,0,Osasuna,1,0,0,0,José Luis Munuera Montero,4.75,0.37,Spotify Camp Nou,"Barcelona, Spain",63989
Round 34,26/04/17,Leganés,3,1,0,0,Las Palmas,0,0,0,0,Inaki Vicandi Garrido,4.39,0.32,Estadio Municipal de Butarque,"Leganes, Spain",9756
Round 34,26/04/17,Valencia,2,4,0,0,Real Sociedad,3,3,0,0,Carlos Del Cerro Grande,4.81,0.22,Mestalla,"Valencia, Spain",26101
Round 34,26/04/17,Deportivo,2,3,0,0,Real Madrid,6,1,0,0,Jose Maria Sanchez Martinez,5.74,0.28,Riazor,"La Coruna, Spain",26735
Round 34,27/04/17,Alavés,0,4,0,0,Eibar,0,2,1,0,Daniel Jesus Trujillo Suarez,4.75,0.26,Estadio de Mendizorroza,"Vitoria-Gasteiz, Spain",18277
Round 34,27/04/17,Sevilla,2,1,0,0,Celta,1,3,0,1,Jesus Gil Manzano,5.27,0.26,Ramón Sánchez Pizjuán,"Seville, Spain",25995
Round 34,27/04/17,Athletic Club,2,1,0,0,Betis,1,3,0,0,Jose Luis Gonzalez Gonzalez,4.82,0.22,San Mamés,"Bilbao, Spain",34074
Round 33,21/04/17,Sevilla,2,1,0,0,Granada,0,2,0,0,Daniel Jesus Trujillo Suarez,4.75,0.26,Ramón Sánchez Pizjuán,"Seville, Spain",31074
Round 33,22/04/17,Málaga,2,3,0,0,Valencia,0,3,0,0,Ignacio Iglesias Villanueva,5.62,0.35,La Rosaleda,"Malaga, Spain",23089
Round 33,22/04/17,Villarreal,2,1,0,0,Leganés,1,3,0,0,Santiago Jaime Latre,5.58,0.22,Estadio de la Ceramica,"Villarreal, Spain",16829
Round 33,22/04/17,Osasuna,2,3,0,0,Sporting,2,4,0,0,Jesus Gil Manzano,5.27,0.26,Estadio El Sadar,"Pamplona, Spain",14964
Round 33,22/04/17,Espanyol,0,3,0,0,Atl. Madrid,1,2,0,0,Inaki Vicandi Garrido,4.39,0.32,RCDE Stadium,"Cornella, Spain",27777
Round 33,23/04/17,Real Sociedad,1,1,0,0,Deportivo,0,3,0,0,Daniel Ocon Arraiz,5.11,0.19,Reale Arena,"San Sebastian, Spain",
Round 33,23/04/17,Celta,0,3,0,0,Betis,1,5,0,0,Ricardo De Burgos Bengoetxea,4.96,0.17,Municipal de Balaidos,"Vigo, Spain",15851
Round 33,23/04/17,Las Palmas,1,4,1,0,Alavés,1,1,0,0,José Luis Munuera Montero,4.75,0.37,Gran Canaria,"Las Palmas de Gran Canaria, Spain",16007
Round 33,23/04/17,Real Madrid,2,3,1,0,Barcelona,3,2,0,0,Alejandro Hernandez,5.51,0.27,Santiago Bernabéu,"Madrid, Spain",81044
Round 33,24/04/17,Eibar,0,4,1,0,Athletic Club,1,2,0,0,Carlos Del Cerro Grande,4.81,0.22,Ipurua Municipal Stadium,"Eibar, Spain",6597
Round 32,14/04/17,Athletic Club,5,1,0,0,Las Palmas,1,2,0,0,Javier Estrada Fernandez,5.38,0.25,San Mamés,"Bilbao, Spain",36293
Round 32,15/04/17,Deportivo,2,3,0,0,Málaga,0,4,0,0,Alberto Undiano,4.53,0.14,Riazor,"La Coruna, Spain",20300
Round 32,15/04/17,Sporting,2,5,0,0,Real Madrid,3,1,0,0,David Fernandez Borbalan,5.63,0.31,El Molinón,"Gijon, Spain",23745
Round 32,15/04/17,Atl. Madrid,3,1,0,0,Osasuna,0,5,0,0,Mario Melero Lopez,5.55,0.21,Vicente Calderón,"Madrid, Spain",44113
Round 32,15/04/17,Barcelona,3,3,0,0,Real Sociedad,2,2,0,0,Juan Martinez Munuera,4.9,0.19,Spotify Camp Nou,"Barcelona, Spain",81704
Round 32,16/04/17,Leganés,0,1,0,0,Espanyol,1,1,0,0,Carlos Clos Gomez,5.33,0.3,Estadio Municipal de Butarque,"Leganes, Spain",9127
Round 32,16/04/17,Valencia,0,3,0,0,Sevilla,0,2,0,0,Jose Luis Gonzalez Gonzalez,4.82,0.22,Mestalla,"Valencia, Spain",36748
Round 32,16/04/17,Betis,2,4,0,0,Eibar,0,4,0,0,Antonio Mateu Lahoz,5.18,0.22,Benito Villamarin,"Seville, Spain",30331
Round 32,16/04/17,Granada,0,5,0,0,Celta,3,2,0,0,Jose Maria Sanchez Martinez,5.74,0.28,Estadio Nuevo Los Carmenes,"Granada, Spain",13442
Round 32,17/04/17,Alavés,2,2,0,0,Villarreal,1,4,0,0,Alfonso Alvarez Izquierdo,5.72,0.36,Estadio de Mendizorroza,"Vitoria-Gasteiz, Spain",17831
Round 31,7/4/2017,Villarreal,3,6,1,0,Athletic Club,1,3,0,0,Daniel Jesus Trujillo Suarez,4.75,0.26,Estadio de la Ceramica,"Villarreal, Spain",18403
Round 31,8/4/2017,Espanyol,1,3,0,0,Alavés,0,3,0,0,Mario Melero Lopez,5.55,0.21,RCDE Stadium,"Cornella, Spain",17521
Round 31,8/4/2017,Real Madrid,1,2,0,0,Atl. Madrid,1,3,0,0,Ricardo De Burgos Bengoetxea,4.96,0.17,Santiago Bernabéu,"Madrid, Spain",80000
Round 31,8/4/2017,Sevilla,4,3,0,0,Deportivo,2,3,0,0,Santiago Jaime Latre,5.58,0.22,Ramón Sánchez Pizjuán,"Seville, Spain",33022
Round 31,8/4/2017,Málaga,2,4,0,0,Barcelona,0,4,0,1,Jesus Gil Manzano,5.27,0.26,La Rosaleda,"Malaga, Spain",28314
Round 31,9/4/2017,Granada,1,2,0,0,Valencia,3,2,0,0,Inaki Vicandi Garrido,4.39,0.32,Estadio Nuevo Los Carmenes,"Granada, Spain",15087
Round 31,9/4/2017,Celta,0,1,0,0,Eibar,2,3,0,0,José Luis Munuera Montero,4.75,0.37,Municipal de Balaidos,"Vigo, Spain",15741
Round 31,9/4/2017,Osasuna,2,3,0,0,Leganés,1,4,0,0,Daniel Ocon Arraiz,5.11,0.19,Estadio El Sadar,"Pamplona, Spain",14421
Round 31,9/4/2017,Las Palmas,4,3,0,0,Betis,1,4,0,0,Jose Maria Sanchez Martinez,5.74,0.28,Gran Canaria,"Las Palmas de Gran Canaria, Spain",19769
Round 31,10/4/2017,Real Sociedad,3,1,0,0,Sporting,1,5,0,0,Jose Luis Gonzalez Gonzalez,4.82,0.22,Reale Arena,"San Sebastian, Spain",18917
Round 29,31/03/17,Espanyol,2,3,0,0,Betis,1,2,0,0,Jose Luis Gonzalez Gonzalez,4.82,0.22,RCDE Stadium,"Cornella, Spain",21138
Round 29,1/4/2017,Villarreal,2,4,0,0,Eibar,3,3,0,0,Daniel Ocon Arraiz,5.11,0.19,Estadio de la Ceramica,"Villarreal, Spain",15832
Round 29,1/4/2017,Osasuna,1,4,0,0,Athletic Club,2,2,0,0,José Luis Munuera Montero,4.75,0.37,Estadio El Sadar,"Pamplona, Spain",
Round 29,1/4/2017,Real Sociedad,1,2,0,0,Leganés,1,3,0,0,Mario Melero Lopez,5.55,0.21,Reale Arena,"San Sebastian, Spain",18891
Round 29,1/4/2017,Málaga,0,2,0,0,Atl. Madrid,2,2,0,0,Daniel Jesus Trujillo Suarez,4.75,0.26,La Rosaleda,"Malaga, Spain",26912
Round 29,2/4/2017,Sevilla,0,3,0,0,Sporting,0,4,0,0,Inaki Vicandi Garrido,4.39,0.32,Ramón Sánchez Pizjuán,"Seville, Spain",
Round 29,2/4/2017,Real Madrid,3,0,0,0,Alavés,0,2,0,0,Jose Maria Sanchez Martinez,5.74,0.28,Santiago Bernabéu,"Madrid, Spain",76875
Round 29,2/4/2017,Valencia,3,3,0,0,Deportivo,0,1,0,0,Ricardo De Burgos Bengoetxea,4.96,0.17,Mestalla,"Valencia, Spain",34638
Round 29,2/4/2017,Granada,1,2,0,1,Barcelona,4,3,0,0,Santiago Jaime Latre,5.58,0.22,Estadio Nuevo Los Carmenes,"Granada, Spain",18678
Round 29,3/4/2017,Celta,3,3,0,0,Las Palmas,1,3,0,0,Carlos Clos Gomez,5.33,0.3,Municipal de Balaidos,"Vigo, Spain",14212
Round 28,17/03/17,Las Palmas,1,3,0,0,Villarreal,0,2,1,0,Inaki Vicandi Garrido,4.39,0.32,Gran Canaria,"Las Palmas de Gran Canaria, Spain",18717
Round 28,18/03/17,Eibar,1,2,0,0,Espanyol,1,4,0,0,David Fernandez Borbalan,5.63,0.31,Ipurua Municipal Stadium,"Eibar, Spain",5340
Round 28,18/03/17,Athletic Club,1,1,0,0,Real Madrid,2,4,0,0,Santiago Jaime Latre,5.58,0.22,San Mamés,"Bilbao, Spain",49095
Round 28,18/03/17,Alavés,1,3,0,0,Real Sociedad,0,4,0,1,Carlos Del Cerro Grande,4.81,0.22,Estadio de Mendizorroza,"Vitoria-Gasteiz, Spain",
Round 28,18/03/17,Betis,2,0,0,0,Osasuna,0,3,0,0,Alfonso Alvarez Izquierdo,5.72,0.36,Benito Villamarin,"Seville, Spain",32375
Round 28,19/03/17,Leganés,0,4,0,0,Málaga,0,2,0,0,Antonio Mateu Lahoz,5.18,0.22,Estadio Municipal de Butarque,"Leganes, Spain",10127
Round 28,19/03/17,Atl. Madrid,3,4,0,0,Sevilla,1,3,0,0,Jesus Gil Manzano,5.27,0.26,Vicente Calderón,"Madrid, Spain",49831
Round 28,19/03/17,Deportivo,0,4,0,0,Celta,1,4,0,0,Juan Martinez Munuera,4.9,0.19,Riazor,"La Coruna, Spain",30760
Round 28,19/03/17,Sporting,3,2,0,0,Granada,1,4,0,0,Javier Estrada Fernandez,5.38,0.25,El Molinón,"Gijon, Spain",25070
Round 28,19/03/17,Barcelona,4,3,0,0,Valencia,2,4,1,0,Alejandro Hernandez,5.51,0.27,Spotify Camp Nou,"Barcelona, Spain",78675
Round 27,10/3/2017,Espanyol,4,2,0,0,Las Palmas,3,4,0,0,José Luis Munuera Montero,4.75,0.37,RCDE Stadium,"Cornella, Spain",17669
Round 27,11/3/2017,Valencia,1,3,0,0,Sporting,1,5,0,0,Alfonso Alvarez Izquierdo,5.72,0.36,Mestalla,"Valencia, Spain",28785
Round 27,11/3/2017,Sevilla,1,2,0,0,Leganés,1,3,0,0,Jose Luis Gonzalez Gonzalez,4.82,0.22,Ramón Sánchez Pizjuán,"Seville, Spain",31738
Round 27,11/3/2017,Málaga,1,2,0,0,Alavés,2,2,0,1,Alberto Undiano,4.53,0.14,La Rosaleda,"Malaga, Spain",23716
Round 27,11/3/2017,Granada,0,4,0,1,Atl. Madrid,1,3,0,0,Alejandro Hernandez,5.51,0.27,Estadio Nuevo Los Carmenes,"Granada, Spain",18887
Round 27,12/3/2017,Real Sociedad,0,3,0,0,Athletic Club,2,6,0,0,Jose Maria Sanchez Martinez,5.74,0.28,Reale Arena,"San Sebastian, Spain",
Round 27,12/3/2017,Deportivo,2,2,0,0,Barcelona,1,0,0,0,David Fernandez Borbalan,5.63,0.31,Riazor,"La Coruna, Spain",28412
Round 27,12/3/2017,Celta,0,4,0,0,Villarreal,1,5,0,0,Mario Melero Lopez,5.55,0.21,Municipal de Balaidos,"Vigo, Spain",16651
Round 27,12/3/2017,Real Madrid,2,1,0,0,Betis,1,1,0,1,Antonio Mateu Lahoz,5.18,0.22,Santiago Bernabéu,"Madrid, Spain",73103
Round 27,13/03/17,Osasuna,1,4,0,0,Eibar,1,4,0,0,Santiago Jaime Latre,5.58,0.22,Estadio El Sadar,"Pamplona, Spain",6641
Round 26,3/3/2017,Betis,2,4,0,0,Real Sociedad,3,2,0,0,Ignacio Iglesias Villanueva,5.62,0.35,Benito Villamarin,"Seville, Spain",29612
Round 26,4/3/2017,Leganés,1,3,0,0,Granada,0,2,0,0,Juan Martinez Munuera,4.9,0.19,Estadio Municipal de Butarque,"Leganes, Spain",9472
Round 26,4/3/2017,Eibar,1,1,0,0,Real Madrid,4,1,0,0,Jose Luis Gonzalez Gonzalez,4.82,0.22,Ipurua Municipal Stadium,"Eibar, Spain",67554
Round 26,4/3/2017,Villarreal,2,2,0,0,Espanyol,0,2,0,0,Ricardo De Burgos Bengoetxea,4.96,0.17,Estadio de la Ceramica,"Villarreal, Spain",17315
Round 26,4/3/2017,Barcelona,5,1,0,0,Celta,0,3,0,0,Jesus Gil Manzano,5.27,0.26,Spotify Camp Nou,"Barcelona, Spain",77117
Round 26,5/3/2017,Sporting,0,4,0,0,Deportivo,1,5,0,0,Antonio Mateu Lahoz,5.18,0.22,El Molinón,"Gijon, Spain",24307
Round 26,5/3/2017,Atl. Madrid,3,1,0,0,Valencia,0,2,0,0,Javier Estrada Fernandez,5.38,0.25,Vicente Calderón,"Madrid, Spain",46473
Round 26,5/3/2017,Las Palmas,5,4,0,0,Osasuna,2,4,0,0,Carlos Del Cerro Grande,4.81,0.22,Gran Canaria,"Las Palmas de Gran Canaria, Spain",19911
Round 26,5/3/2017,Athletic Club,1,3,0,0,Málaga,0,5,0,0,Alfonso Alvarez Izquierdo,5.72,0.36,San Mamés,"Bilbao, Spain",33438
Round 26,6/3/2017,Alavés,1,2,0,0,Sevilla,1,5,0,0,Daniel Jesus Trujillo Suarez,4.75,0.26,Estadio de Mendizorroza,"Vitoria-Gasteiz, Spain",18479
Round 25,28/02/17,Real Sociedad,2,4,0,1,Eibar,2,5,0,1,Alberto Undiano,4.53,0.14,Reale Arena,"San Sebastian, Spain",20335
Round 25,28/02/17,Málaga,1,3,0,0,Betis,2,5,0,0,Alejandro Hernandez,5.51,0.27,La Rosaleda,"Malaga, Spain",24285
Round 25,28/02/17,Valencia,1,3,0,0,Leganés,0,3,0,1,Inaki Vicandi Garrido,4.39,0.32,Mestalla,"Valencia, Spain",26711
Round 25,1/3/2017,Barcelona,6,1,0,0,Sporting,1,3,0,0,Jose Maria Sanchez Martinez,5.74,0.28,Spotify Camp Nou,"Barcelona, Spain",55605
Round 25,1/3/2017,Osasuna,1,3,0,0,Villarreal,4,3,0,0,Jose Luis Gonzalez Gonzalez,4.82,0.22,Estadio El Sadar,"Pamplona, Spain",13409
Round 25,1/3/2017,Celta,2,3,0,1,Espanyol,2,2,0,0,Santiago Jaime Latre,5.58,0.22,Municipal de Balaidos,"Vigo, Spain",11526
Round 25,1/3/2017,Granada,2,6,0,0,Alavés,1,6,1,1,Ignacio Iglesias Villanueva,5.62,0.35,Estadio Nuevo Los Carmenes,"Granada, Spain",14038
Round 25,1/3/2017,Real Madrid,3,5,1,0,Las Palmas,3,3,0,0,David Fernandez Borbalan,5.63,0.31,Santiago Bernabéu,"Madrid, Spain",63789
Round 25,2/3/2017,Deportivo,1,3,0,0,Atl. Madrid,1,1,0,0,Carlos Clos Gomez,5.33,0.3,Riazor,"La Coruna, Spain",19992
Round 25,2/3/2017,Sevilla,1,6,0,0,Athletic Club,0,2,0,0,Daniel Ocon Arraiz,5.11,0.19,Ramón Sánchez Pizjuán,"Seville, Spain",34012
Round 24,24/02/17,Las Palmas,0,2,0,0,Real Sociedad,1,2,0,0,Juan Martinez Munuera,4.9,0.19,Gran Canaria,"Las Palmas de Gran Canaria, Spain",19085
Round 24,25/02/17,Alavés,2,4,0,0,Valencia,1,3,0,1,Mario Melero Lopez,5.55,0.21,Estadio de Mendizorroza,"Vitoria-Gasteiz, Spain",19118
Round 24,25/02/17,Betis,1,3,0,0,Sevilla,2,3,0,0,Carlos Del Cerro Grande,4.81,0.22,Benito Villamarin,"Seville, Spain",41263
Round 24,25/02/17,Leganés,4,2,0,0,Deportivo,0,5,1,0,José Luis Munuera Montero,4.75,0.37,Estadio Municipal de Butarque,"Leganes, Spain",10076
Round 24,25/02/17,Eibar,3,2,0,0,Málaga,0,5,0,1,Javier Estrada Fernandez,5.38,0.25,Ipurua Municipal Stadium,"Eibar, Spain",4953
Round 24,26/02/17,Espanyol,3,1,0,0,Osasuna,0,4,1,0,Carlos Clos Gomez,5.33,0.3,RCDE Stadium,"Cornella, Spain",19331
Round 24,26/02/17,Atl. Madrid,1,4,0,0,Barcelona,2,2,0,0,Antonio Mateu Lahoz,5.18,0.22,Vicente Calderón,"Madrid, Spain",52573
Round 24,26/02/17,Athletic Club,3,1,0,0,Granada,1,5,0,0,Daniel Jesus Trujillo Suarez,4.75,0.26,San Mamés,"Bilbao, Spain",37430
Round 24,26/02/17,Sporting,1,2,1,0,Celta,1,4,0,0,Ricardo De Burgos Bengoetxea,4.96,0.17,El Molinón,"Gijon, Spain",24616
Round 24,26/02/17,Villarreal,2,4,0,0,Real Madrid,3,2,0,0,Jesus Gil Manzano,5.27,0.26,Estadio de la Ceramica,"Villarreal, Spain",21415
Round 23,17/02/17,Granada,4,4,1,0,Betis,1,1,1,0,Daniel Ocon Arraiz,5.11,0.19,Estadio Nuevo Los Carmenes,"Granada, Spain",
Round 23,18/02/17,Sporting,1,1,0,0,Atl. Madrid,4,1,0,0,Jose Luis Gonzalez Gonzalez,4.82,0.22,El Molinón,"Gijon, Spain",24480
Round 23,18/02/17,Real Madrid,2,3,0,0,Espanyol,0,4,0,0,Alberto Undiano,4.53,0.14,Santiago Bernabéu,"Madrid, Spain",75606
Round 23,18/02/17,Deportivo,0,5,0,0,Alavés,1,3,0,0,Santiago Jaime Latre,5.58,0.22,Riazor,"La Coruna, Spain",19663
Round 23,18/02/17,Sevilla,2,2,0,0,Eibar,0,3,0,0,Alfonso Alvarez Izquierdo,5.72,0.36,Ramón Sánchez Pizjuán,"Seville, Spain",33816
Round 23,19/02/17,Real Sociedad,0,2,0,0,Villarreal,1,4,0,0,Alejandro Hernandez,5.51,0.27,Reale Arena,"San Sebastian, Spain",21691
Round 23,19/02/17,Valencia,2,0,0,0,Athletic Club,0,1,0,0,David Fernandez Borbalan,5.63,0.31,Mestalla,"Valencia, Spain",37316
Round 23,19/02/17,Celta,3,1,0,0,Osasuna,0,0,0,0,Inaki Vicandi Garrido,4.39,0.32,Municipal de Balaidos,"Vigo, Spain",15556
Round 23,19/02/17,Barcelona,2,1,0,0,Leganés,1,3,0,0,Ignacio Iglesias Villanueva,5.62,0.35,Spotify Camp Nou,"Barcelona, Spain",63378
Round 23,20/02/17,Málaga,2,4,0,1,Las Palmas,1,3,0,0,Jose Maria Sanchez Martinez,5.74,0.28,La Rosaleda,"Malaga, Spain",20345
Round 22,10/2/2017,Espanyol,1,3,0,0,Real Sociedad,2,2,0,0,David Fernandez Borbalan,5.63,0.31,RCDE Stadium,"Cornella, Spain",17849
Round 22,11/2/2017,Betis,0,4,0,0,Valencia,0,3,0,0,Daniel Jesus Trujillo Suarez,4.75,0.26,Benito Villamarin,"Seville, Spain",30567
Round 22,11/2/2017,Alavés,0,1,0,0,Barcelona,6,3,0,0,Carlos Clos Gomez,5.33,0.3,Estadio de Mendizorroza,"Vitoria-Gasteiz, Spain",19840
Round 22,11/2/2017,Athletic Club,2,1,0,0,Deportivo,1,2,0,0,Mario Melero Lopez,5.55,0.21,San Mamés,"Bilbao, Spain",41469
Round 22,11/2/2017,Osasuna,1,3,0,0,Real Madrid,3,2,0,0,Ignacio Iglesias Villanueva,5.62,0.35,Estadio El Sadar,"Pamplona, Spain",17770
Round 22,12/2/2017,Villarreal,1,0,1,0,Málaga,1,5,0,0,Inaki Vicandi Garrido,4.39,0.32,Estadio de la Ceramica,"Villarreal, Spain",17120
Round 22,12/2/2017,Leganés,0,3,0,0,Sporting,2,6,1,0,Javier Estrada Fernandez,5.38,0.25,Estadio Municipal de Butarque,"Leganes, Spain",9124
Round 22,12/2/2017,Las Palmas,0,2,0,0,Sevilla,1,4,0,0,Ricardo De Burgos Bengoetxea,4.96,0.17,Gran Canaria,"Las Palmas de Gran Canaria, Spain",27843
Round 22,12/2/2017,Atl. Madrid,3,1,0,0,Celta,2,2,0,0,Alejandro Hernandez,5.51,0.27,Vicente Calderón,"Madrid, Spain",30323
Round 22,13/02/17,Eibar,4,2,0,0,Granada,0,2,0,0,Antonio Mateu Lahoz,5.18,0.22,Ipurua Municipal Stadium,"Eibar, Spain",4875
Round 21,4/2/2017,Málaga,0,1,0,0,Espanyol,1,4,0,0,Daniel Ocon Arraiz,5.11,0.19,La Rosaleda,"Malaga, Spain",21546
