AwayAerialswon,AwayBallpossession,AwayDuelswon,AwayFouls,AwayInterceptions,AwayPossessionlost,AwayTackles,AwayTeam,Date,HomeAerialswon,HomeBallpossession,HomeDuelswon,HomeFouls,HomeInterceptions,HomePossessionlost,HomeTackles,HomeTeam,Round
16,27%,44,14,18,131,15,Osasuna,17/10/21,16,73%,48,6,12,135,7,Villarreal,Round 9
17,40%,57,13,15,114,15,Valencia,17/10/21,6,60%,45,16,8,113,11,Barcelona,Round 9
21,64%,48,11,10,135,13,Betis,18/10/21,24,36%,53,8,7,126,12,Alavés,Round 9
14,46%,40,10,9,131,10,Cádiz,18/10/21,18,54%,57,8,12,128,9,Espanyol,Round 9
7,38%,38,13,11,136,13,Athletic Club,01/12/21,4,62%,36,12,6,115,18,Real Madrid,Round 9
17,60%,58,7,15,141,13,Atl. Madrid,22/12/21,8,40%,48,17,12,119,19,Granada,Round 9
27,44%,62,12,16,131,11,Alavés,01/10/21,11,56%,42,16,10,138,11,Athletic Club,Round 8
30,49%,62,9,6,163,12,Rayo Vallecano,02/10/21,21,51%,51,19,8,171,20,Osasuna,Round 8
16,47%,56,25,12,116,19,Levante,02/10/21,8,53%,61,18,3,123,13,Mallorca,Round 8
21,68%,61,11,5,172,11,Valencia,02/10/21,23,32%,69,16,12,164,32,Cádiz,Round 8
10,71%,44,10,3,131,14,Barcelona,02/10/21,9,29%,41,13,6,112,18,Atl. Madrid,Round 8
11,55%,54,19,11,140,24,Celta,03/10/21,24,45%,66,14,15,154,14,Elche,Round 8
19,65%,57,13,5,102,16,Real Madrid,03/10/21,8,35%,44,12,7,104,14,Espanyol,Round 8
27,62%,75,11,9,189,20,Real Sociedad,03/10/21,25,38%,67,16,14,173,29,Getafe,Round 8
7,42%,50,9,14,131,20,Betis,03/10/21,6,58%,43,14,11,123,19,Villarreal,Round 8
18,68%,46,11,5,149,7,Sevilla,03/10/21,9,32%,39,13,9,128,14,Granada,Round 8
17,71%,56,11,5,147,9,Atl. Madrid,25/09/21,19,29%,51,18,8,126,11,Alavés,Round 7
21,48%,55,17,6,160,13,Athletic Club,25/09/21,20,52%,53,14,14,155,13,Valencia,Round 7
12,46%,48,8,8,124,15,Espanyol,25/09/21,19,54%,51,10,8,119,17,Sevilla,Round 7
10,51%,49,12,6,104,14,Villarreal,25/09/21,7,49%,36,10,15,105,12,Real Madrid,Round 7
29,44%,51,17,4,144,12,Osasuna,26/09/21,18,56%,56,8,13,132,13,Mallorca,Round 7
4,30%,44,16,12,112,22,Levante,26/09/21,12,70%,64,11,3,127,14,Barcelona,Round 7
26,41%,69,11,15,172,20,Cádiz,26/09/21,22,59%,60,11,11,165,12,Rayo Vallecano,Round 7
14,36%,51,16,5,123,18,Elche,26/09/21,25,64%,56,12,5,133,9,Real Sociedad,Round 7
11,49%,51,19,12,145,23,Getafe,26/09/21,19,51%,72,12,9,144,24,Betis,Round 7
18,27%,45,12,15,136,10,Granada,27/09/21,19,73%,49,9,7,143,13,Celta,Round 7
27,69%,63,11,15,173,15,Atl. Madrid,21/09/21,12,31%,38,15,19,155,14,Getafe,Round 6
14,53%,50,20,16,160,12,Rayo Vallecano,21/09/21,22,47%,64,16,5,160,14,Athletic Club,Round 6
22,55%,67,12,13,154,18,Celta,21/09/21,18,45%,58,16,19,161,16,Levante,Round 6
23,47%,54,18,12,143,15,Alavés,22/09/21,15,53%,49,14,7,135,11,Espanyol,Round 6
15,42%,67,21,9,131,17,Valencia,22/09/21,19,58%,71,25,6,127,25,Sevilla,Round 6
6,41%,48,8,6,106,14,Mallorca,22/09/21,15,59%,58,18,14,101,20,Real Madrid,Round 6
9,40%,46,11,17,133,15,Elche,22/09/21,7,60%,44,16,10,126,16,Villarreal,Round 6
24,62%,49,16,3,138,8,Real Sociedad,23/09/21,20,38%,52,11,3,133,15,Granada,Round 6
28,52%,63,10,6,142,12,Betis,23/09/21,16,48%,43,18,11,157,10,Osasuna,Round 6
17,68%,59,8,6,150,19,Barcelona,23/09/21,10,32%,47,16,17,146,20,Cádiz,Round 6
23,22%,58,8,10,158,20,Cádiz,17/09/21,26,78%,54,8,7,183,12,Celta,Round 5
24,50%,69,16,7,154,16,Getafe,18/09/21,18,50%,53,20,13,134,12,Rayo Vallecano,Round 5
12,45%,42,13,7,137,13,Athletic Club,18/09/21,15,55%,56,10,9,130,14,Atl. Madrid,Round 5
8,46%,42,14,5,118,20,Levante,18/09/21,13,54%,48,10,10,114,17,Elche,Round 5
22,44%,60,14,15,176,26,Osasuna,18/09/21,37,56%,68,11,21,203,10,Alavés,Round 5
17,66%,47,16,5,136,10,Villarreal,19/09/21,14,34%,54,11,9,118,20,Mallorca,Round 5
13,53%,48,11,2,124,16,Sevilla,19/09/21,19,47%,54,16,5,125,16,Real Sociedad,Round 5
12,40%,50,9,9,122,19,Espanyol,19/09/21,12,60%,50,13,10,113,20,Betis,Round 5
7,61%,47,14,7,115,13,Real Madrid,19/09/21,7,39%,43,14,12,123,15,Valencia,Round 5
22,23%,56,20,8,125,15,Granada,20/09/21,24,77%,71,15,8,136,15,Barcelona,Round 5
14,55%,55,16,13,124,20,Rayo Vallecano,11/09/21,17,45%,56,14,10,138,17,Levante,Round 4
21,52%,54,13,9,149,13,Mallorca,11/09/21,16,48%,49,7,8,158,16,Athletic Club,Round 4
13,58%,53,11,9,139,16,Atl. Madrid,12/09/21,10,42%,48,10,15,122,22,Espanyol,Round 4
23,43%,66,14,6,145,11,Valencia,12/09/21,20,57%,46,20,11,151,9,Osasuna,Round 4
20,78%,51,9,9,138,10,Real Sociedad,12/09/21,14,22%,44,10,15,121,17,Cádiz,Round 4
6,40%,38,16,6,116,17,Celta,12/09/21,7,60%,51,8,5,121,13,Real Madrid,Round 4
12,44%,41,14,7,146,7,Elche,13/09/21,13,56%,49,6,11,146,21,Getafe,Round 4
15,57%,50,14,13,125,15,Betis,13/09/21,9,43%,45,7,11,137,12,Granada,Round 4
25,38%,56,14,7,112,15,Alavés,21/12/21,9,62%,39,16,6,113,12,Villarreal,Round 4
16,59%,61,13,8,124,19,Barcelona,21/12/21,12,41%,43,15,4,130,14,Sevilla,Round 4
10,53%,52,17,5,123,19,Espanyol,27/08/21,17,47%,58,16,5,122,15,Mallorca,Round 3
25,51%,64,15,8,145,7,Alavés,27/08/21,16,49%,50,20,6,129,14,Valencia,Round 3
21,38%,50,11,11,186,13,Athletic Club,28/08/21,27,62%,71,12,13,187,25,Celta,Round 3
20,71%,46,9,12,127,10,Sevilla,28/08/21,18,29%,51,6,10,125,16,Elche,Round 3
6,48%,55,13,13,128,21,Levante,28/08/21,17,52%,54,17,6,121,13,Real Sociedad,Round 3
11,49%,64,13,15,151,20,Real Madrid,28/08/21,11,51%,65,15,12,139,26,Betis,Round 3
18,33%,56,22,19,133,18,Getafe,29/08/21,7,67%,53,16,8,144,18,Barcelona,Round 3
35,73%,66,6,3,183,10,Osasuna,29/08/21,16,27%,46,9,15,149,17,Cádiz,Round 3
14,53%,49,14,7,158,13,Granada,29/08/21,23,47%,60,19,9,151,13,Rayo Vallecano,Round 3
13,51%,55,6,15,115,24,Villarreal,29/08/21,8,49%,33,11,7,127,12,Atl. Madrid,Round 3
18,26%,59,10,12,133,23,Cádiz,20/08/21,16,74%,55,12,10,119,14,Betis,Round 2
20,53%,50,15,5,135,8,Mallorca,21/08/21,11,47%,58,14,6,129,24,Alavés,Round 2
14,60%,38,10,9,93,8,Villarreal,21/08/21,9,40%,34,10,10,98,12,Espanyol,Round 2
22,54%,57,12,4,151,16,Valencia,21/08/21,22,46%,48,14,11,166,9,Granada,Round 2
11,67%,47,10,6,125,13,Barcelona,21/08/21,15,33%,36,15,7,129,9,Athletic Club,Round 2
17,39%,61,15,12,105,19,Rayo Vallecano,22/08/21,18,61%,56,19,8,124,15,Real Sociedad,Round 2
6,58%,42,10,4,125,12,Elche,22/08/21,7,42%,50,16,8,105,27,Atl. Madrid,Round 2
6,61%,50,7,9,115,17,Real Madrid,22/08/21,5,39%,32,17,3,114,12,Levante,Round 2
14,61%,43,10,14,124,6,Sevilla,23/08/21,26,39%,52,18,6,125,12,Getafe,Round 2
17,54%,64,8,14,175,13,Celta,23/08/21,29,46%,69,19,25,168,19,Osasuna,Round 2
8,74%,47,15,3,116,5,Getafe,13/08/21,21,26%,48,24,12,95,7,Valencia,Round 1
13,57%,40,16,12,118,11,Levante,14/08/21,20,43%,60,10,11,125,14,Cádiz,Round 1
11,66%,39,18,10,114,11,Betis,14/08/21,11,34%,49,12,6,104,17,Mallorca,Round 1
3,59%,41,10,16,99,10,Real Madrid,14/08/21,12,41%,33,14,8,109,8,Alavés,Round 1
25,47%,77,12,6,161,19,Espanyol,14/08/21,32,53%,73,18,6,158,20,Osasuna,Round 1
20,47%,67,9,4,143,12,Atl. Madrid,15/08/21,5,53%,41,11,11,139,19,Celta,Round 1
13,38%,57,18,5,117,22,Real Sociedad,15/08/21,11,62%,60,11,14,112,20,Barcelona,Round 1
14,25%,43,7,11,104,10,Rayo Vallecano,15/08/21,9,75%,33,14,5,89,10,Sevilla,Round 1
11,39%,51,21,19,121,16,Granada,16/08/21,21,61%,68,19,9,127,19,Villarreal,Round 1
16,50%,52,19,7,122,9,Athletic Club,16/08/21,11,50%,45,13,8,128,7,Elche,Round 1
