AwayAerialswon,AwayBallpossession,AwayDuelswon,AwayFouls,AwayInterceptions,AwayPossessionlost,AwayTackles,AwayTeam,Date,HomeAerialswon,HomeBallpossession,HomeDuelswon,HomeFouls,HomeInterceptions,HomePossessionlost,HomeTackles,HomeTeam,Round
17,64%,69,14,11,121,22,Real Madrid,19/10/19,13,36%,52,20,11,128,23,Mallorca,Round 9
13,63%,56,5,12,132,14,Celta,20/10/19,23,37%,55,20,11,134,22,Alavés,Round 9
22,50%,67,12,13,124,12,Betis,20/10/19,11,50%,42,23,7,135,16,Real Sociedad,Round 9
24,50%,72,14,6,171,19,Villarreal,20/10/19,30,50%,70,11,7,180,20,Espanyol,Round 9
16,48%,50,9,7,154,15,Real Valladolid,20/10/19,18,52%,58,12,11,149,12,Athletic Club,Round 9
17,40%,51,11,8,159,14,Levante,20/10/19,19,60%,64,10,8,157,27,Sevilla,Round 9
25,43%,53,20,16,151,17,Eibar,04/10/19,25,57%,67,7,8,152,13,Betis,Round 8
17,42%,53,7,9,129,12,Levante,05/10/19,13,58%,37,10,12,143,10,Leganés,Round 8
14,38%,46,18,7,103,15,Granada,05/10/19,12,62%,55,12,15,112,16,Real Madrid,Round 8
23,44%,45,16,9,131,12,Alavés,05/10/19,19,56%,55,7,8,130,14,Valencia,Round 8
14,49%,39,15,14,146,10,Villarreal,05/10/19,21,51%,58,9,11,153,13,Osasuna,Round 8
7,62%,39,11,8,114,17,Espanyol,06/10/19,11,38%,48,11,6,117,17,Mallorca,Round 8
22,38%,41,20,10,135,9,Athletic Club,06/10/19,23,62%,65,8,8,139,17,Celta,Round 8
15,55%,54,14,5,135,16,Atl. Madrid,06/10/19,15,45%,44,15,7,129,11,Real Valladolid,Round 8
26,50%,60,15,10,191,9,Getafe,06/10/19,29,50%,57,20,8,173,12,Real Sociedad,Round 8
12,45%,52,12,7,121,20,Sevilla,06/10/19,11,55%,66,10,9,110,21,Barcelona,Round 8
9,58%,50,8,8,124,16,Betis,27/09/19,13,42%,45,13,9,107,17,Villarreal,Round 7
12,50%,47,12,10,109,14,Valencia,28/09/19,22,50%,51,14,7,119,9,Athletic Club,Round 7
15,62%,60,17,9,135,14,Barcelona,28/09/19,10,38%,41,23,6,139,12,Getafe,Round 7
26,50%,66,12,11,126,16,Leganés,28/09/19,26,50%,52,19,10,154,10,Granada,Round 7
17,56%,46,14,5,130,16,Real Madrid,28/09/19,14,44%,59,14,11,122,18,Atl. Madrid,Round 7
15,41%,49,13,11,125,10,Real Valladolid,29/09/19,14,59%,47,16,5,140,15,Espanyol,Round 7
21,61%,61,15,9,145,15,Celta,29/09/19,20,39%,57,17,9,148,18,Eibar,Round 7
23,46%,64,14,9,167,21,Mallorca,29/09/19,27,54%,64,16,9,159,18,Alavés,Round 7
14,53%,45,12,11,158,13,Osasuna,29/09/19,26,47%,63,12,11,164,12,Levante,Round 7
21,49%,50,8,12,130,14,Real Sociedad,29/09/19,19,51%,45,9,9,145,10,Sevilla,Round 7
20,53%,54,18,6,146,12,Granada,24/09/19,16,47%,46,21,7,152,8,Real Valladolid,Round 6
12,43%,33,11,6,100,6,Levante,24/09/19,7,57%,36,11,5,100,10,Betis,Round 6
7,43%,39,13,10,119,21,Villarreal,24/09/19,8,57%,48,4,10,128,14,Barcelona,Round 6
33,61%,70,12,9,177,17,Athletic Club,25/09/19,23,39%,66,11,9,170,21,Leganés,Round 6
20,52%,55,15,13,125,21,Atl. Madrid,25/09/19,14,48%,48,8,6,143,16,Mallorca,Round 6
18,38%,56,26,9,128,17,Getafe,25/09/19,18,62%,61,14,8,145,12,Valencia,Round 6
8,46%,48,13,15,144,21,Osasuna,25/09/19,16,54%,58,13,17,142,16,Real Madrid,Round 6
20,54%,52,19,9,151,15,Sevilla,26/09/19,17,46%,52,11,9,161,10,Eibar,Round 6
11,37%,45,17,9,123,17,Espanyol,26/09/19,15,63%,58,5,9,136,14,Celta,Round 6
23,42%,61,20,7,117,22,Alavés,26/09/19,13,58%,58,7,7,133,18,Real Sociedad,Round 6
14,51%,50,9,4,150,15,Betis,20/09/19,12,49%,44,15,8,145,21,Osasuna,Round 5
10,40%,45,8,6,140,18,Real Valladolid,21/09/19,14,60%,53,12,9,128,20,Villarreal,Round 5
24,42%,51,11,10,141,15,Eibar,21/09/19,18,58%,48,9,3,153,13,Levante,Round 5
28,52%,66,12,2,128,11,Celta,21/09/19,23,48%,62,14,9,122,19,Atl. Madrid,Round 5
10,74%,59,12,6,127,16,Barcelona,21/09/19,11,26%,51,22,13,116,20,Granada,Round 5
23,51%,51,17,12,159,9,Mallorca,22/09/19,28,49%,68,15,7,155,19,Getafe,Round 5
26,45%,62,12,15,143,15,Real Sociedad,22/09/19,20,55%,57,7,12,142,20,Espanyol,Round 5
19,38%,55,23,8,117,17,Leganés,22/09/19,23,62%,71,14,3,117,16,Valencia,Round 5
20,44%,50,19,11,139,14,Alavés,22/09/19,23,56%,49,11,8,151,6,Athletic Club,Round 5
19,46%,62,15,11,129,21,Real Madrid,22/09/19,17,54%,53,16,8,150,13,Sevilla,Round 5
28,53%,62,18,8,119,18,Athletic Club,13/09/19,16,47%,50,15,2,142,9,Mallorca,Round 4
8,35%,41,10,8,117,12,Levante,14/09/19,10,65%,44,13,7,111,17,Real Madrid,Round 4
14,52%,43,11,10,136,14,Villarreal,14/09/19,22,48%,51,14,4,140,11,Leganés,Round 4
28,46%,64,10,8,142,20,Atl. Madrid,14/09/19,26,54%,58,13,3,145,16,Real Sociedad,Round 4
3,36%,32,11,13,107,11,Valencia,14/09/19,5,64%,47,11,7,96,16,Barcelona,Round 4
26,42%,58,16,8,162,21,Espanyol,15/09/19,30,58%,56,14,9,181,7,Eibar,Round 4
14,62%,47,7,11,154,9,Sevilla,15/09/19,22,38%,65,13,14,151,27,Alavés,Round 4
12,63%,38,13,3,91,9,Granada,15/09/19,10,37%,42,11,7,91,10,Celta,Round 4
24,51%,59,10,8,134,19,Osasuna,15/09/19,14,49%,48,9,9,152,13,Real Valladolid,Round 4
13,39%,46,28,6,136,20,Getafe,15/09/19,19,61%,65,11,8,137,8,Betis,Round 4
12,37%,47,9,15,103,9,Celta,30/08/19,17,63%,53,16,8,116,17,Sevilla,Round 3
28,61%,69,17,8,144,12,Real Sociedad,30/08/19,12,39%,50,18,9,128,20,Athletic Club,Round 3
19,75%,62,9,6,151,16,Barcelona,31/08/19,20,25%,53,16,19,135,18,Osasuna,Round 3
31,39%,58,17,5,162,13,Alavés,31/08/19,26,61%,57,11,6,190,10,Getafe,Round 3
15,50%,41,10,5,126,10,Real Valladolid,31/08/19,15,50%,47,9,10,136,11,Levante,Round 3
10,32%,43,15,9,113,15,Leganés,31/08/19,21,68%,54,14,6,129,8,Betis,Round 3
14,50%,40,19,10,104,12,Mallorca,01/09/19,10,50%,54,6,5,102,17,Valencia,Round 3
22,44%,45,15,10,148,12,Eibar,01/09/19,24,56%,61,9,10,157,14,Atl. Madrid,Round 3
23,33%,63,13,10,129,26,Granada,01/09/19,20,67%,45,6,7,150,8,Espanyol,Round 3
17,57%,54,14,11,125,16,Real Madrid,01/09/19,12,43%,57,8,7,125,21,Villarreal,Round 3
31,55%,77,14,7,133,21,Sevilla,23/08/19,14,45%,47,13,7,146,13,Granada,Round 2
5,52%,37,9,5,119,15,Villarreal,23/08/19,10,48%,40,5,9,122,17,Levante,Round 2
38,52%,73,12,11,183,16,Eibar,24/08/19,35,48%,71,15,8,186,21,Osasuna,Round 2
11,34%,38,11,13,111,9,Real Valladolid,24/08/19,13,66%,49,12,10,108,10,Real Madrid,Round 2
12,46%,50,12,8,115,19,Valencia,24/08/19,16,54%,45,8,9,124,11,Celta,Round 2
44,53%,76,11,7,185,12,Athletic Club,24/08/19,23,47%,48,15,12,195,9,Getafe,Round 2
14,65%,63,10,7,139,21,Espanyol,25/08/19,16,35%,51,13,17,137,17,Alavés,Round 2
13,66%,43,12,11,116,9,Real Sociedad,25/08/19,18,34%,50,16,9,126,12,Mallorca,Round 2
28,59%,60,13,8,154,13,Atl. Madrid,25/08/19,24,41%,55,12,18,160,17,Leganés,Round 2
6,30%,53,12,16,117,22,Betis,25/08/19,7,70%,52,14,9,128,21,Barcelona,Round 2
13,72%,43,9,5,133,8,Barcelona,16/08/19,16,28%,37,14,11,112,9,Athletic Club,Round 1
13,44%,51,12,7,100,13,Real Madrid,17/08/19,5,56%,44,17,7,115,14,Celta,Round 1
16,63%,50,14,3,121,14,Real Sociedad,17/08/19,11,37%,52,13,9,106,17,Valencia,Round 1
33,64%,65,14,8,136,15,Eibar,17/08/19,34,36%,61,13,8,131,14,Mallorca,Round 1
30,49%,60,11,6,148,11,Osasuna,17/08/19,19,51%,51,17,6,163,16,Leganés,Round 1
12,46%,39,16,8,130,10,Granada,17/08/19,18,54%,60,10,5,120,18,Villarreal,Round 1
17,63%,54,15,6,140,15,Levante,18/08/19,23,37%,61,18,9,132,17,Alavés,Round 1
17,56%,49,17,5,130,11,Sevilla,18/08/19,18,44%,50,11,10,130,13,Espanyol,Round 1
7,53%,37,19,12,91,15,Real Valladolid,18/08/19,6,47%,51,11,4,113,8,Betis,Round 1
21,43%,45,22,6,115,9,Getafe,18/08/19,21,57%,58,19,13,112,12,Atl. Madrid,Round 1
