AwayAerialswon,AwayBallpossession,AwayDuelswon,AwayFouls,AwayInterceptions,AwayPossessionlost,AwayTackles,AwayTeam,Date,HomeAerialswon,HomeBallpossession,HomeDuelswon,HomeFouls,HomeInterceptions,HomePossessionlost,HomeTackles,HomeTeam,Round
-1,55%,54,12,-1,-1,-1,Las Palmas,23/10/16,-1,45%,52,17,-1,-1,-1,Villarreal,Round 9
-1,35%,48,17,-1,-1,-1,Athletic Club,23/10/16,-1,65%,59,10,-1,-1,-1,Real Madrid,Round 9
-1,33%,56,21,-1,-1,-1,Espanyol,14/10/16,-1,67%,61,13,-1,-1,-1,Las Palmas,Round 8
-1,59%,51,20,-1,-1,-1,Sevilla,15/10/16,-1,41%,67,17,-1,-1,-1,Leganés,Round 8
-1,30%,33,15,-1,-1,-1,Deportivo,15/10/16,-1,70%,59,5,-1,-1,-1,Barcelona,Round 8
-1,35%,50,7,-1,-1,-1,Granada,15/10/16,-1,65%,35,14,-1,-1,-1,Atl. Madrid,Round 8
-1,52%,49,8,-1,-1,-1,Real Madrid,15/10/16,-1,48%,39,14,-1,-1,-1,Betis,Round 8
-1,56%,54,14,-1,-1,-1,Málaga,16/10/16,-1,44%,81,14,-1,-1,-1,Alavés,Round 8
-1,53%,46,19,-1,-1,-1,Real Sociedad,16/10/16,-1,47%,66,17,-1,-1,-1,Athletic Club,Round 8
-1,52%,74,11,-1,-1,-1,Valencia,16/10/16,-1,48%,67,21,-1,-1,-1,Sporting,Round 8
-1,56%,45,12,-1,-1,-1,Celta,16/10/16,-1,44%,44,19,-1,-1,-1,Villarreal,Round 8
-1,36%,62,12,-1,-1,-1,Osasuna,17/10/16,-1,64%,51,15,-1,-1,-1,Eibar,Round 8
-1,39%,60,22,-1,-1,-1,Betis,30/09/16,-1,61%,65,17,-1,-1,-1,Real Sociedad,Round 7
-1,58%,55,20,-1,-1,-1,Leganés,01/10/16,-1,42%,73,13,-1,-1,-1,Granada,Round 7
-1,25%,42,13,-1,-1,-1,Alavés,01/10/16,-1,75%,64,10,-1,-1,-1,Sevilla,Round 7
-1,80%,53,7,-1,-1,-1,Las Palmas,01/10/16,-1,20%,51,17,-1,-1,-1,Osasuna,Round 7
-1,42%,70,26,-1,-1,-1,Sporting,01/10/16,-1,58%,79,17,-1,-1,-1,Deportivo,Round 7
-1,60%,67,15,-1,-1,-1,Atl. Madrid,02/10/16,-1,40%,62,10,-1,-1,-1,Valencia,Round 7
-1,35%,56,15,-1,-1,-1,Eibar,02/10/16,-1,65%,69,8,-1,-1,-1,Real Madrid,Round 7
-1,60%,50,9,-1,-1,-1,Villarreal,02/10/16,-1,40%,53,13,-1,-1,-1,Espanyol,Round 7
-1,40%,79,11,-1,-1,-1,Athletic Club,02/10/16,-1,60%,63,19,-1,-1,-1,Málaga,Round 7
-1,66%,64,11,-1,-1,-1,Barcelona,02/10/16,-1,34%,54,16,-1,-1,-1,Celta,Round 7
-1,51%,65,15,-1,-1,-1,Málaga,23/09/16,-1,49%,66,20,-1,-1,-1,Betis,Round 6
-1,47%,55,13,-1,-1,-1,Real Sociedad,24/09/16,-1,53%,38,15,-1,-1,-1,Eibar,Round 6
-1,62%,57,10,-1,-1,-1,Barcelona,24/09/16,-1,38%,46,15,-1,-1,-1,Sporting,Round 6
-1,66%,38,9,-1,-1,-1,Sevilla,24/09/16,-1,34%,53,9,-1,-1,-1,Athletic Club,Round 6
-1,46%,39,19,-1,-1,-1,Real Madrid,24/09/16,-1,54%,42,7,-1,-1,-1,Las Palmas,Round 6
-1,49%,66,17,-1,-1,-1,Valencia,25/09/16,-1,51%,64,19,-1,-1,-1,Leganés,Round 6
-1,34%,57,19,-1,-1,-1,Deportivo,25/09/16,-1,66%,52,13,-1,-1,-1,Atl. Madrid,Round 6
-1,41%,41,16,-1,-1,-1,Osasuna,25/09/16,-1,59%,47,7,-1,-1,-1,Villarreal,Round 6
-1,58%,73,13,-1,-1,-1,Celta,25/09/16,-1,42%,60,15,-1,-1,-1,Espanyol,Round 6
-1,57%,54,19,-1,-1,-1,Granada,26/09/16,-1,43%,73,15,-1,-1,-1,Alavés,Round 6
-1,46%,65,13,-1,-1,-1,Eibar,20/09/16,-1,54%,57,7,-1,-1,-1,Málaga,Round 5
-1,45%,82,17,-1,-1,-1,Betis,20/09/16,-1,55%,58,24,-1,-1,-1,Sevilla,Round 5
-1,32%,59,8,-1,-1,-1,Sporting,21/09/16,-1,68%,57,16,-1,-1,-1,Celta,Round 5
-1,41%,35,9,-1,-1,-1,Villarreal,21/09/16,-1,59%,55,9,-1,-1,-1,Real Madrid,Round 5
-1,30%,66,17,-1,-1,-1,Atl. Madrid,21/09/16,-1,70%,57,14,-1,-1,-1,Barcelona,Round 5
-1,43%,73,9,-1,-1,-1,Athletic Club,21/09/16,-1,57%,51,8,-1,-1,-1,Granada,Round 5
-1,41%,28,7,-1,-1,-1,Las Palmas,21/09/16,-1,59%,38,3,-1,-1,-1,Real Sociedad,Round 5
-1,47%,75,18,-1,-1,-1,Leganés,22/09/16,-1,53%,73,20,-1,-1,-1,Deportivo,Round 5
-1,49%,52,15,-1,-1,-1,Espanyol,22/09/16,-1,51%,51,16,-1,-1,-1,Osasuna,Round 5
-1,51%,73,13,-1,-1,-1,Alavés,22/09/16,-1,49%,57,14,-1,-1,-1,Valencia,Round 5
-1,36%,51,17,-1,-1,-1,Granada,16/09/16,-1,64%,64,13,-1,-1,-1,Betis,Round 4
-1,63%,74,7,-1,-1,-1,Barcelona,17/09/16,-1,37%,50,28,-1,-1,-1,Leganés,Round 4
-1,47%,55,9,-1,-1,-1,Sporting,17/09/16,-1,53%,61,14,-1,-1,-1,Atl. Madrid,Round 4
-1,55%,53,10,-1,-1,-1,Sevilla,17/09/16,-1,45%,40,19,-1,-1,-1,Eibar,Round 4
-1,35%,53,18,-1,-1,-1,Málaga,17/09/16,-1,65%,57,11,-1,-1,-1,Las Palmas,Round 4
-1,61%,72,14,-1,-1,-1,Celta,18/09/16,-1,39%,51,18,-1,-1,-1,Osasuna,Round 4
-1,54%,55,20,-1,-1,-1,Valencia,18/09/16,-1,46%,70,20,-1,-1,-1,Athletic Club,Round 4
-1,60%,43,16,-1,-1,-1,Real Sociedad,18/09/16,-1,40%,37,13,-1,-1,-1,Villarreal,Round 4
-1,60%,50,8,-1,-1,-1,Real Madrid,18/09/16,-1,40%,45,19,-1,-1,-1,Espanyol,Round 4
-1,47%,51,8,-1,-1,-1,Deportivo,19/09/16,-1,53%,46,16,-1,-1,-1,Alavés,Round 4
-1,35%,53,10,-1,-1,-1,Espanyol,09/09/16,-1,65%,55,10,-1,-1,-1,Real Sociedad,Round 3
-1,43%,58,12,-1,-1,-1,Atl. Madrid,10/09/16,-1,57%,53,13,-1,-1,-1,Celta,Round 3
-1,39%,43,14,-1,-1,-1,Osasuna,10/09/16,-1,61%,58,14,-1,-1,-1,Real Madrid,Round 3
-1,49%,52,14,-1,-1,-1,Villarreal,10/09/16,-1,51%,78,8,-1,-1,-1,Málaga,Round 3
-1,35%,53,13,-1,-1,-1,Las Palmas,10/09/16,-1,65%,55,15,-1,-1,-1,Sevilla,Round 3
-1,26%,49,12,-1,-1,-1,Alavés,10/09/16,-1,74%,44,12,-1,-1,-1,Barcelona,Round 3
-1,45%,70,16,-1,-1,-1,Leganés,11/09/16,-1,55%,61,12,-1,-1,-1,Sporting,Round 3
-1,45%,57,21,-1,-1,-1,Betis,11/09/16,-1,55%,71,15,-1,-1,-1,Valencia,Round 3
-1,31%,50,8,-1,-1,-1,Eibar,11/09/16,-1,69%,46,7,-1,-1,-1,Granada,Round 3
-1,40%,64,15,-1,-1,-1,Athletic Club,11/09/16,-1,60%,58,15,-1,-1,-1,Deportivo,Round 3
-1,44%,49,15,-1,-1,-1,Deportivo,26/08/16,-1,56%,58,20,-1,-1,-1,Betis,Round 2
-1,50%,61,17,-1,-1,-1,Málaga,26/08/16,-1,50%,68,20,-1,-1,-1,Espanyol,Round 2
-1,61%,59,11,-1,-1,-1,Valencia,27/08/16,-1,39%,51,13,-1,-1,-1,Eibar,Round 2
-1,55%,58,14,-1,-1,-1,Real Sociedad,27/08/16,-1,45%,62,14,-1,-1,-1,Osasuna,Round 2
-1,47%,44,11,-1,-1,-1,Celta,27/08/16,-1,53%,67,8,-1,-1,-1,Real Madrid,Round 2
-1,64%,83,5,-1,-1,-1,Atl. Madrid,27/08/16,-1,36%,50,19,-1,-1,-1,Leganés,Round 2
-1,50%,44,12,-1,-1,-1,Sporting,28/08/16,-1,50%,59,10,-1,-1,-1,Alavés,Round 2
-1,47%,39,16,-1,-1,-1,Granada,28/08/16,-1,53%,53,8,-1,-1,-1,Las Palmas,Round 2
-1,63%,51,13,-1,-1,-1,Barcelona,28/08/16,-1,37%,41,20,-1,-1,-1,Athletic Club,Round 2
-1,63%,53,12,-1,-1,-1,Sevilla,28/08/16,-1,37%,39,16,-1,-1,-1,Villarreal,Round 2
-1,45%,70,23,-1,-1,-1,Osasuna,19/08/16,-1,55%,68,11,-1,-1,-1,Málaga,Round 1
-1,51%,45,18,-1,-1,-1,Eibar,19/08/16,-1,49%,40,14,-1,-1,-1,Deportivo,Round 1
-1,27%,33,13,-1,-1,-1,Betis,20/08/16,-1,73%,41,17,-1,-1,-1,Barcelona,Round 1
-1,33%,52,11,-1,-1,-1,Villarreal,20/08/16,-1,67%,45,17,-1,-1,-1,Granada,Round 1
-1,27%,44,15,-1,-1,-1,Espanyol,20/08/16,-1,73%,64,8,-1,-1,-1,Sevilla,Round 1
-1,62%,65,15,-1,-1,-1,Athletic Club,21/08/16,-1,38%,55,18,-1,-1,-1,Sporting,Round 1
-1,56%,75,11,-1,-1,-1,Real Madrid,21/08/16,-1,44%,50,22,-1,-1,-1,Real Sociedad,Round 1
-1,38%,62,15,-1,-1,-1,Alavés,21/08/16,-1,62%,70,7,-1,-1,-1,Atl. Madrid,Round 1
-1,36%,61,13,-1,-1,-1,Leganés,22/08/16,-1,64%,64,5,-1,-1,-1,Celta,Round 1
-1,42%,48,18,-1,-1,-1,Las Palmas,22/08/16,-1,58%,65,15,-1,-1,-1,Valencia,Round 1
