AwayAerialswon,AwayBallpossession,AwayDuelswon,AwayFouls,AwayInterceptions,AwayPossessionlost,AwayTackles,AwayTeam,Date,HomeAerialswon,HomeBallpossession,HomeDuelswon,HomeFouls,HomeInterceptions,HomePossessionlost,HomeTackles,HomeTeam,Round
-1,24%,42,18,-1,114,-1,Espanyol,09/09/17,-1,76%,51,11,-1,132,-1,Barcelona,Round 3
-1,58%,59,14,-1,134,-1,Real Sociedad,10/09/17,-1,42%,52,18,-1,143,-1,Deportivo,Round 3
-1,52%,56,18,-1,141,-1,Girona,10/09/17,-1,48%,54,19,-1,140,-1,Athletic Club,Round 3
-1,34%,49,17,-1,126,-1,Alavés,10/09/17,-1,66%,60,17,-1,125,-1,Celta,Round 3
-1,53%,38,9,-1,111,-1,Betis,10/09/17,-1,47%,35,9,-1,108,-1,Villarreal,Round 3
-1,51%,66,11,-1,141,-1,Las Palmas,11/09/17,-1,49%,51,22,-1,143,-1,Málaga,Round 3
-1,40%,50,22,-1,109,-1,Villarreal,25/08/17,-1,60%,56,12,-1,124,-1,Real Sociedad,Round 2
16,54%,50,9,5,123,12,Celta,25/08/17,15,46%,49,13,12,113,18,Betis,Round 2
6,73%,51,10,8,125,13,Barcelona,26/08/17,8,27%,50,12,15,104,25,Alavés,Round 2
-1,56%,45,15,-1,132,-1,Málaga,26/08/17,-1,44%,77,11,-1,125,-1,Girona,Round 2
9,43%,44,12,10,109,22,Deportivo,26/08/17,15,57%,48,11,4,125,11,Levante,Round 2
13,38%,59,9,22,121,28,Atl. Madrid,26/08/17,3,62%,40,11,16,135,16,Las Palmas,Round 2
-1,44%,62,11,-1,171,-1,Athletic Club,27/08/17,-1,56%,68,14,-1,174,-1,Eibar,Round 2
23,40%,60,14,23,160,23,Leganés,27/08/17,16,60%,54,10,10,186,19,Espanyol,Round 2
-1,57%,68,10,-1,172,-1,Sevilla,27/08/17,-1,43%,48,20,-1,193,-1,Getafe,Round 2
