AwayAerialswon,AwayBallpossession,AwayDuelswon,AwayFouls,AwayInterceptions,AwayPossessionlost,AwayTackles,AwayTeam,Date,HomeAerialswon,HomeBallpossession,HomeDuelswon,HomeFouls,HomeInterceptions,HomePossessionlost,HomeTackles,HomeTeam,Round
24,67%,61,15,4,134,10,Betis,25/08/18,6,33%,46,17,6,121,19,Alavés,Round 2
4,54%,46,8,16,152,21,Rayo Vallecano,25/08/18,13,46%,61,7,14,150,31,Atl. Madrid,Round 2
12,65%,43,11,6,150,9,Barcelona,25/08/18,9,35%,45,13,14,126,23,Real Valladolid,Round 2
6,52%,47,12,12,131,20,Valencia,26/08/18,14,48%,52,16,13,129,17,Espanyol,Round 2
12,67%,47,11,9,113,12,Real Madrid,26/08/18,13,33%,41,13,16,120,13,Girona,Round 2
14,48%,53,14,11,105,21,Villarreal,26/08/18,11,52%,45,13,7,128,13,Sevilla,Round 2
23,46%,67,8,11,122,23,Celta,27/08/18,9,54%,43,14,4,151,20,Levante,Round 2
17,41%,52,16,12,139,12,Huesca,27/08/18,25,59%,66,15,16,130,19,Athletic Club,Round 2
21,33%,71,20,10,143,27,Real Valladolid,17/08/18,35,67%,82,21,13,159,12,Girona,Round 1
10,23%,46,10,10,126,14,Levante,17/08/18,16,77%,68,10,9,130,25,Betis,Round 1
9,52%,54,14,13,138,25,Espanyol,18/08/18,16,48%,50,13,16,150,9,Celta,Round 1
19,48%,52,10,19,131,11,Real Sociedad,18/08/18,17,52%,47,16,5,135,14,Villarreal,Round 1
2,22%,33,13,15,105,22,Alavés,18/08/18,14,78%,45,6,6,129,7,Barcelona,Round 1
22,32%,61,13,16,131,20,Huesca,19/08/18,23,68%,60,12,6,175,18,Eibar,Round 1
10,52%,41,15,5,115,15,Sevilla,19/08/18,14,48%,45,6,8,118,13,Rayo Vallecano,Round 1
8,23%,45,28,9,119,19,Getafe,19/08/18,11,77%,73,11,10,128,20,Real Madrid,Round 1
17,49%,64,15,8,146,26,Atl. Madrid,20/08/18,19,51%,55,10,12,134,17,Valencia,Round 1
30,34%,65,13,9,126,14,Leganés,20/08/18,26,66%,54,12,7,138,10,Athletic Club,Round 1
