AwayAerialswon,AwayBallpossession,AwayDuelswon,AwayFouls,AwayInterceptions,AwayPossessionlost,AwayTackles,AwayTeam,Date,HomeAerialswon,HomeBallpossession,HomeDuelswon,HomeFouls,HomeInterceptions,HomePossessionlost,HomeTackles,HomeTeam,Round
8,58%,43,11,3,136,18,Athletic Club,4/11/2022,6,42%,40,11,8,124,18,Girona,Round 13
18,47%,53,16,3,144,12,Cádiz,5/11/2022,23,53%,55,15,4,138,15,Getafe,Round 13
6,49%,32,10,4,118,12,Elche,5/11/2022,10,51%,38,9,13,114,15,Real Valladolid,Round 13
16,39%,40,20,6,130,8,Osasuna,5/11/2022,9,61%,56,12,9,128,20,Celta,Round 13
8,30%,41,13,12,120,13,Almería,5/11/2022,11,70%,53,14,3,123,15,Barcelona,Round 13
14,33%,46,10,9,120,18,Espanyol,6/11/2022,15,67%,54,13,7,136,20,Atl. Madrid,Round 13
21,73%,49,12,2,142,14,Valencia,6/11/2022,22,27%,43,11,6,130,8,Real Sociedad,Round 13
10,29%,50,16,11,93,20,Mallorca,6/11/2022,12,71%,43,17,5,120,8,Villarreal,Round 13
11,63%,29,20,4,104,11,Sevilla,6/11/2022,7,37%,39,6,6,97,9,Betis,Round 13
8,55%,56,11,10,108,18,Real Madrid,7/11/2022,5,45%,31,22,9,118,14,Rayo Vallecano,Round 13
14,48%,55,9,11,135,20,Espanyol,28/10/22,21,52%,45,15,8,133,10,Mallorca,Round 12
7,38%,38,7,4,118,15,Celta,29/10/22,9,62%,41,10,8,115,17,Almería,Round 12
9,59%,45,12,6,111,17,Atl. Madrid,29/10/22,12,41%,44,15,3,118,12,Cádiz,Round 12
11,37%,51,20,5,126,23,Rayo Vallecano,29/10/22,10,63%,52,9,13,160,12,Sevilla,Round 12
4,67%,43,7,8,136,12,Barcelona,29/10/22,4,33%,42,13,13,109,24,Valencia,Round 12
13,52%,46,16,10,130,15,Real Valladolid,30/10/22,22,48%,54,14,16,124,12,Osasuna,Round 12
2,42%,32,8,7,94,10,Girona,30/10/22,8,58%,39,16,4,100,15,Real Madrid,Round 12
4,57%,31,10,9,127,10,Villarreal,30/10/22,9,43%,47,12,11,130,21,Athletic Club,Round 12
7,42%,47,16,9,123,13,Betis,30/10/22,15,58%,55,22,9,120,18,Real Sociedad,Round 12
13,41%,40,11,11,127,14,Getafe,31/10/22,15,59%,39,12,7,147,7,Elche,Round 12
10,38%,33,12,5,114,9,Cádiz,22/10/22,9,62%,46,13,6,114,17,Rayo Vallecano,Round 11
23,75%,52,14,8,134,6,Real Sociedad,22/10/22,10,25%,42,19,11,117,17,Real Valladolid,Round 11
17,32%,58,19,6,122,20,Mallorca,22/10/22,16,68%,54,14,4,144,15,Valencia,Round 11
2,44%,34,12,9,101,18,Sevilla,22/10/22,8,56%,40,9,5,97,14,Real Madrid,Round 11
13,59%,43,10,5,124,11,Elche,23/10/22,9,41%,47,13,8,112,20,Espanyol,Round 11
12,45%,56,17,12,125,26,Atl. Madrid,23/10/22,10,55%,49,10,12,144,16,Betis,Round 11
20,50%,55,11,8,122,15,Osasuna,23/10/22,11,50%,37,11,4,131,13,Girona,Round 11
12,48%,36,8,10,127,16,Almería,23/10/22,14,52%,44,7,10,133,16,Villarreal,Round 11
7,34%,30,13,11,110,12,Athletic Club,23/10/22,7,66%,40,7,6,105,13,Barcelona,Round 11
23,28%,58,13,9,135,18,Getafe,24/10/22,15,72%,47,10,18,149,14,Celta,Round 11
13,36%,50,26,8,108,22,Valencia,18/10/22,17,64%,56,11,3,131,12,Sevilla,Round 10
12,59%,35,11,8,145,4,Athletic Club,18/10/22,15,41%,46,14,8,143,18,Getafe,Round 10
11,47%,35,11,7,148,14,Rayo Vallecano,18/10/22,9,53%,48,11,14,134,21,Atl. Madrid,Round 10
18,60%,56,7,10,135,19,Betis,19/10/22,13,40%,44,15,5,130,16,Cádiz,Round 10
14,62%,44,11,5,125,10,Celta,19/10/22,17,38%,51,12,6,126,21,Real Valladolid,Round 10
17,48%,52,9,11,135,13,Mallorca,19/10/22,22,52%,49,18,3,129,13,Real Sociedad,Round 10
0,62%,40,10,5,83,15,Real Madrid,19/10/22,4,38%,33,14,8,98,13,Elche,Round 10
18,66%,49,14,2,121,14,Girona,20/10/22,13,34%,42,14,7,110,11,Almería,Round 10
15,35%,56,15,8,146,24,Espanyol,20/10/22,21,65%,59,17,6,169,13,Osasuna,Round 10
3,30%,45,11,13,85,16,Villarreal,20/10/22,7,70%,42,18,11,94,17,Barcelona,Round 10
11,35%,39,17,13,130,12,Getafe,14/10/22,22,65%,50,13,7,157,8,Rayo Vallecano,Round 9
10,35%,51,9,5,119,17,Cádiz,15/10/22,19,65%,44,16,6,136,11,Girona,Round 9
17,40%,62,19,7,126,28,Elche,15/10/22,11,60%,61,14,7,138,22,Valencia,Round 9
13,57%,38,15,14,130,6,Sevilla,15/10/22,11,43%,44,17,4,123,13,Mallorca,Round 9
21,39%,71,17,14,164,32,Atl. Madrid,15/10/22,18,61%,54,14,7,189,18,Athletic Club,Round 9
13,46%,50,17,13,147,14,Real Sociedad,16/10/22,9,54%,57,14,6,131,26,Celta,Round 9
7,57%,44,14,8,99,14,Barcelona,16/10/22,7,43%,38,11,6,105,16,Real Madrid,Round 9
20,51%,49,11,5,136,15,Real Valladolid,16/10/22,17,49%,51,13,4,144,20,Espanyol,Round 9
14,45%,33,7,12,116,6,Almería,16/10/22,7,55%,36,6,4,119,14,Betis,Round 9
14,42%,41,23,12,108,13,Osasuna,17/10/22,9,58%,43,14,4,117,10,Villarreal,Round 9
20,55%,54,19,7,147,19,Valencia,7/10/2022,14,45%,57,11,14,148,14,Osasuna,Round 8
8,63%,55,12,8,153,18,Rayo Vallecano,8/10/2022,13,37%,62,22,2,137,31,Almería,Round 8
10,55%,52,13,12,126,19,Girona,8/10/2022,9,45%,46,12,15,113,18,Atl. Madrid,Round 8
17,54%,49,14,12,132,9,Athletic Club,8/10/2022,15,46%,49,19,8,138,18,Sevilla,Round 8
9,66%,45,5,7,118,13,Real Madrid,8/10/2022,13,34%,29,10,7,132,11,Getafe,Round 8
13,41%,52,16,5,131,24,Betis,9/10/2022,10,59%,46,12,7,137,16,Real Valladolid,Round 8
20,47%,58,12,10,124,20,Espanyol,9/10/2022,27,53%,53,13,3,168,10,Cádiz,Round 8
7,40%,48,18,4,113,20,Villarreal,9/10/2022,11,60%,56,21,6,110,24,Real Sociedad,Round 8
13,42%,48,9,15,131,12,Celta,9/10/2022,14,58%,51,16,8,127,17,Barcelona,Round 8
15,58%,43,17,8,121,13,Mallorca,10/10/2022,18,42%,52,12,3,113,15,Elche,Round 8
1,41%,34,8,12,117,13,Almería,30/09/22,7,59%,35,17,8,120,14,Athletic Club,Round 7
12,60%,49,8,2,135,16,Villarreal,1/10/2022,14,40%,45,13,11,122,20,Cádiz,Round 7
12,56%,57,13,7,114,14,Real Valladolid,1/10/2022,14,44%,48,23,2,125,17,Getafe,Round 7
12,39%,46,12,7,125,15,Atl. Madrid,1/10/2022,9,61%,37,9,10,127,13,Sevilla,Round 7
18,72%,43,13,6,99,11,Barcelona,1/10/2022,4,28%,38,9,5,99,14,Mallorca,Round 7
10,62%,42,15,12,134,11,Valencia,2/10/2022,18,38%,50,16,11,137,13,Espanyol,Round 7
15,54%,70,3,9,139,17,Betis,2/10/2022,9,46%,36,26,11,129,20,Celta,Round 7
18,60%,55,19,4,114,24,Real Sociedad,2/10/2022,12,40%,55,9,15,117,15,Girona,Round 7
9,36%,35,13,9,94,14,Osasuna,2/10/2022,12,64%,38,9,8,108,6,Real Madrid,Round 7
8,28%,40,19,9,135,19,Elche,3/10/2022,11,72%,56,5,8,152,21,Rayo Vallecano,Round 7
14,42%,48,19,2,135,18,Cádiz,16/09/22,9,58%,56,12,2,130,21,Real Valladolid,Round 6
6,55%,45,14,5,113,18,Almería,17/09/22,9,45%,38,15,7,111,10,Mallorca,Round 6
7,23%,38,9,12,119,14,Elche,17/09/22,9,77%,38,11,12,115,14,Barcelona,Round 6
15,34%,54,23,9,121,20,Celta,17/09/22,13,66%,60,18,4,131,16,Valencia,Round 6
10,61%,48,13,9,136,16,Rayo Vallecano,17/09/22,15,39%,50,13,12,131,12,Athletic Club,Round 6
28,44%,55,15,10,116,9,Getafe,18/09/22,17,56%,50,15,3,148,11,Osasuna,Round 6
7,54%,41,12,11,123,13,Sevilla,18/09/22,10,46%,57,15,7,125,20,Villarreal,Round 6
6,56%,44,8,9,115,22,Girona,18/09/22,6,44%,40,9,12,113,19,Betis,Round 6
25,37%,64,8,16,141,18,Espanyol,18/09/22,24,63%,51,18,6,145,13,Real Sociedad,Round 6
8,47%,45,16,17,88,12,Real Madrid,18/09/22,5,53%,43,15,9,103,11,Atl. Madrid,Round 6
14,55%,46,15,16,139,16,Real Valladolid,9/9/2022,17,45%,62,11,9,120,23,Girona,Round 5
19,54%,72,11,6,141,17,Valencia,10/9/2022,9,46%,41,22,11,145,16,Rayo Vallecano,Round 5
8,41%,43,14,8,121,18,Sevilla,10/9/2022,17,59%,48,11,9,146,11,Espanyol,Round 5
17,70%,51,13,7,131,9,Barcelona,10/9/2022,13,30%,47,12,12,129,17,Cádiz,Round 5
10,54%,41,6,9,122,13,Celta,10/9/2022,12,46%,47,11,12,118,15,Atl. Madrid,Round 5
4,32%,39,15,12,91,20,Mallorca,11/9/2022,5,68%,53,7,4,99,12,Real Madrid,Round 5
9,53%,44,9,8,138,15,Athletic Club,11/9/2022,10,47%,43,15,16,124,18,Elche,Round 5
21,67%,53,16,3,130,18,Real Sociedad,11/9/2022,18,33%,55,9,11,124,18,Getafe,Round 5
13,53%,51,14,9,111,17,Villarreal,11/9/2022,10,47%,47,11,11,104,16,Betis,Round 5
13,39%,39,9,10,141,15,Osasuna,12/9/2022,19,61%,44,4,10,144,13,Almería,Round 5
16,42%,51,23,9,139,18,Cádiz,2/9/2022,10,58%,61,13,7,126,22,Celta,Round 4
14,48%,52,10,9,102,11,Girona,3/9/2022,12,52%,43,22,7,100,17,Mallorca,Round 4
6,50%,47,12,8,110,28,Betis,3/9/2022,10,50%,54,8,12,105,24,Real Madrid,Round 4
22,45%,62,13,8,140,16,Atl. Madrid,3/9/2022,11,55%,51,18,8,150,21,Real Sociedad,Round 4
7,54%,40,14,13,128,11,Barcelona,3/9/2022,5,46%,41,15,17,126,21,Sevilla,Round 4
16,54%,52,16,11,136,14,Rayo Vallecano,4/9/2022,17,46%,55,14,10,144,16,Osasuna,Round 4
19,33%,57,12,21,141,16,Espanyol,4/9/2022,14,67%,43,12,6,162,14,Athletic Club,Round 4
8,47%,37,9,11,110,19,Elche,4/9/2022,8,53%,45,10,3,114,21,Villarreal,Round 4
16,30%,38,22,4,101,6,Getafe,4/9/2022,15,70%,56,11,8,102,10,Valencia,Round 4
21,48%,53,19,9,139,12,Almería,5/9/2022,14,52%,58,11,12,124,20,Real Valladolid,Round 4
10,46%,47,13,7,137,15,Celta,26/08/22,11,54%,54,16,5,127,20,Girona,Round 3
10,45%,48,21,10,133,17,Osasuna,26/08/22,15,55%,59,9,11,122,14,Betis,Round 3
6,55%,49,18,11,128,26,Real Sociedad,27/08/22,12,45%,56,14,7,143,17,Elche,Round 3
13,35%,36,18,18,125,8,Mallorca,27/08/22,11,65%,51,11,10,153,14,Rayo Vallecano,Round 3
15,68%,44,11,4,109,7,Sevilla,27/08/22,11,32%,39,18,6,107,9,Almería,Round 3
9,65%,38,19,7,109,7,Villarreal,28/08/22,5,35%,45,11,2,104,15,Getafe,Round 3
8,32%,47,8,9,128,22,Real Valladolid,28/08/22,13,68%,52,9,7,130,15,Barcelona,Round 3
13,64%,41,12,5,112,8,Real Madrid,28/08/22,7,36%,44,15,6,107,22,Espanyol,Round 3
11,63%,57,4,6,116,15,Athletic Club,29/08/22,19,37%,38,18,9,135,12,Cádiz,Round 3
11,29%,44,17,8,96,18,Atl. Madrid,29/08/22,11,71%,43,15,7,125,5,Valencia,Round 3
8,46%,28,17,4,103,7,Rayo Vallecano,19/08/22,19,54%,52,12,7,117,11,Espanyol,Round 2
16,39%,60,10,8,120,20,Real Valladolid,19/08/22,16,61%,51,20,9,144,18,Sevilla,Round 2
16,44%,46,13,7,141,15,Cádiz,20/08/22,27,56%,58,11,14,144,13,Osasuna,Round 2
11,53%,48,17,8,121,10,Betis,20/08/22,17,47%,60,22,14,114,17,Mallorca,Round 2
5,49%,41,8,15,99,14,Real Madrid,20/08/22,8,51%,37,12,7,108,13,Celta,Round 2
9,63%,46,15,7,141,15,Valencia,21/08/22,18,37%,59,11,10,135,17,Athletic Club,Round 2
11,50%,35,11,12,86,6,Villarreal,21/08/22,13,50%,44,8,2,106,18,Atl. Madrid,Round 2
7,59%,52,9,12,107,20,Barcelona,21/08/22,8,41%,47,15,5,116,25,Real Sociedad,Round 2
7,45%,38,16,11,116,11,Almería,22/08/22,10,55%,49,12,8,125,14,Elche,Round 2
17,33%,54,18,5,109,16,Getafe,22/08/22,8,67%,44,16,5,115,13,Girona,Round 2
18,66%,52,9,6,111,12,Sevilla,12/8/2022,8,34%,31,16,5,108,11,Osasuna,Round 1
26,40%,73,15,22,149,18,Espanyol,13/08/22,24,60%,62,17,9,151,19,Celta,Round 1
12,48%,50,10,7,139,18,Villarreal,13/08/22,10,52%,48,6,19,123,16,Real Valladolid,Round 1
6,32%,47,14,10,129,18,Rayo Vallecano,13/08/22,11,68%,47,16,4,130,16,Barcelona,Round 1
20,60%,62,20,8,137,25,Real Sociedad,14/08/22,19,40%,68,9,8,147,20,Cádiz,Round 1
14,54%,54,14,5,114,13,Girona,14/08/22,9,46%,44,18,8,107,14,Valencia,Round 1
5,68%,34,4,8,110,9,Real Madrid,14/08/22,7,32%,28,11,9,89,11,Almería,Round 1
12,36%,50,12,11,124,19,Mallorca,15/08/22,16,64%,46,13,4,144,10,Athletic Club,Round 1
11,58%,50,19,10,132,20,Atl. Madrid,15/08/22,14,42%,49,14,9,131,11,Getafe,Round 1
6,28%,33,18,14,114,12,Elche,15/08/22,14,72%,65,10,14,120,16,Betis,Round 1
